125 14368
20 62 9
82 25 16
28 41 6
115 13 7
114 10 2
125 111 3
12 95 17
59 4 9
111 41 7
5 80 15
96 103 3
97 95 13
12 16 10
73 78 15
22 83 12
3 16 15
118 103 3
20 84 9
21 54 13
81 26 5
43 14 10
63 43 10
110 81 10
80 109 2
76 67 2
74 98 14
118 71 18
74 44 19
12 86 20
123 81 4
56 92 9
70 67 6
77 31 7
37 104 8
11 53 10
90 86 16
15 4 14
3 67 14
1 124 9
56 67 9
125 8 6
53 38 13
90 16 12
45 107 9
74 102 4
100 43 1
67 57 1
18 60 7
16 37 10
101 69 12
7 45 4
92 98 19
16 39 16
33 77 13
111 42 19
28 69 20
61 100 19
97 48 19
112 76 1
51 61 10
86 77 20
12 55 4
44 109 8
6 25 6
33 71 17
70 45 16
42 69 6
49 63 9
102 93 13
97 121 4
18 81 5
102 92 11
74 99 17
99 36 1
21 99 11
65 56 12
110 24 2
48 102 18
15 2 1
78 68 16
31 34 6
2 123 5
77 91 20
89 92 20
63 14 6
95 102 5
118 113 7
72 78 4
73 115 10
22 54 15
33 39 9
30 75 7
120 84 16
63 90 15
53 35 11
29 67 19
113 44 7
68 77 6
8 98 10
61 104 17
30 89 5
120 50 8
6 18 19
102 42 6
122 79 15
50 11 8
31 18 2
27 55 16
98 74 18
105 14 2
6 58 1
31 107 1
48 50 14
67 82 15
20 34 6
7 28 16
2 119 19
33 41 19
83 38 8
97 2 15
114 7 17
9 14 13
11 39 19
114 105 3
107 50 12
108 43 10
118 84 8
75 98 15
23 99 1
11 83 18
19 96 2
6 9 1
96 113 15
35 88 7
99 47 16
45 6 3
8 89 15
106 116 2
56 31 18
115 18 13
86 12 9
71 107 9
59 66 1
123 24 16
103 39 6
111 104 20
68 94 2
100 102 11
8 50 7
68 120 20
99 30 7
39 5 20
58 68 16
36 83 2
123 62 13
74 118 18
4 82 16
114 108 2
56 80 14
29 86 20
44 90 12
75 115 19
119 17 1
77 45 5
13 123 18
19 48 11
104 52 9
12 47 17
68 102 13
28 37 3
95 55 4
61 28 18
54 116 14
99 52 18
73 30 13
97 102 18
125 5 18
90 88 20
43 17 8
34 110 18
94 115 15
22 105 20
97 31 17
44 37 1
19 15 8
61 31 5
2 95 5
45 111 4
100 99 12
62 88 5
51 117 18
30 68 5
37 101 13
74 87 10
63 82 2
14 67 9
108 113 5
70 121 16
20 14 12
108 125 12
76 7 8
19 111 5
119 111 20
57 102 9
121 107 20
41 1 16
56 83 13
55 38 14
73 24 18
44 111 9
77 87 17
90 70 2
96 42 20
97 99 15
12 99 2
107 78 5
13 114 10
51 7 14
51 21 14
36 81 6
122 124 7
43 106 19
62 22 10
12 32 8
110 60 8
71 7 16
36 113 18
108 39 17
120 119 2
60 113 14
98 49 6
84 60 4
81 22 15
51 56 18
121 62 14
31 27 3
49 45 13
64 11 17
57 105 2
25 39 5
76 12 20
23 95 15
1 28 13
117 55 3
36 65 12
39 37 12
83 71 5
71 100 1
27 96 2
65 80 17
53 67 9
125 113 16
4 55 18
58 29 17
84 64 13
119 73 17
65 92 4
39 19 20
111 72 17
43 99 11
109 124 10
96 25 15
2 19 19
30 60 17
70 17 18
90 38 3
33 121 3
109 48 18
39 31 16
71 103 2
105 104 5
49 110 16
75 31 7
70 55 1
10 45 4
57 94 13
64 17 3
18 88 19
98 53 2
82 53 14
89 47 15
120 4 5
120 2 9
105 11 5
26 88 11
113 31 5
17 125 1
47 20 5
79 73 5
119 37 2
97 6 16
95 108 6
51 119 10
49 44 15
11 112 15
19 26 13
18 124 14
14 60 8
122 10 3
34 18 9
16 68 19
100 34 19
70 8 15
114 110 15
77 74 3
22 77 2
84 110 11
58 120 13
91 12 2
106 57 12
37 2 1
13 92 10
23 43 5
27 121 13
26 73 6
37 83 6
73 118 8
15 106 1
97 37 4
29 103 17
30 6 5
121 40 19
38 102 15
95 82 6
109 17 3
5 76 16
80 102 2
52 116 5
80 70 14
86 75 18
58 92 16
72 68 2
81 90 9
15 67 2
31 59 3
83 101 9
53 56 17
56 84 17
101 15 7
6 77 18
103 9 9
95 80 8
31 35 7
16 49 15
7 56 6
61 49 8
98 51 9
50 42 7
55 118 5
9 1 5
103 57 13
111 92 11
1 117 6
110 48 3
65 38 13
91 80 1
38 52 13
123 79 15
42 8 4
30 67 6
86 36 11
29 12 9
21 14 20
45 101 14
26 13 20
108 38 9
19 79 17
120 53 4
90 14 2
23 19 10
3 77 5
80 35 13
54 38 20
46 80 19
39 98 4
17 121 6
113 49 2
58 77 17
47 9 18
26 85 14
82 96 19
10 8 18
107 85 20
61 73 11
33 117 9
6 59 17
54 115 19
107 125 7
72 74 3
28 44 1
15 52 10
121 11 2
57 83 4
66 51 12
71 110 8
101 99 18
44 100 19
44 21 8
69 93 1
101 97 20
106 85 9
93 63 2
50 36 7
78 122 5
80 12 9
101 111 8
19 7 15
64 76 8
17 47 7
56 10 19
15 93 13
77 84 12
89 117 4
86 96 17
9 125 13
119 77 3
102 69 1
52 48 2
8 108 9
124 52 1
34 16 6
95 78 19
68 74 1
80 47 19
77 23 12
114 75 4
43 25 14
50 7 14
25 35 6
77 44 2
70 21 13
22 71 20
96 23 8
21 102 1
124 30 13
23 121 19
93 119 19
76 89 8
40 5 18
109 26 2
93 77 16
65 74 4
60 73 19
55 72 4
100 39 13
68 32 11
18 98 18
105 59 4
109 51 2
111 99 14
6 96 4
109 73 19
34 48 14
121 115 3
21 109 10
49 70 18
46 69 3
67 74 20
111 56 11
20 80 17
117 69 19
115 30 20
100 94 12
88 17 16
40 28 5
62 96 7
106 45 19
119 24 7
50 111 19
47 107 19
48 99 9
73 35 17
19 28 11
12 90 3
39 69 16
112 8 6
24 56 1
67 102 3
65 2 13
109 62 10
56 74 18
51 78 20
67 78 13
123 64 10
10 71 17
39 101 10
72 25 6
113 26 18
96 64 19
4 12 8
54 67 7
93 109 9
46 48 18
109 120 12
55 101 13
7 83 8
57 42 13
59 79 6
69 111 11
98 67 17
38 112 15
100 72 14
23 1 1
88 120 4
70 28 1
63 87 6
105 84 10
48 69 12
59 64 14
96 27 20
47 99 13
70 76 14
31 60 3
25 121 3
53 121 7
106 97 7
5 17 11
2 91 19
43 75 17
46 94 20
99 72 9
5 108 11
6 103 5
58 98 3
71 1 10
19 39 14
13 39 8
103 75 2
52 58 7
123 87 18
16 38 9
89 19 16
31 24 4
38 59 3
45 4 20
10 125 16
19 27 4
70 118 3
104 107 12
66 114 4
49 75 16
96 116 3
114 25 2
113 5 6
124 1 10
89 70 14
83 49 5
74 91 5
57 22 13
105 96 9
36 45 19
3 53 4
15 41 9
36 5 20
18 26 2
50 76 7
69 8 20
109 89 20
104 124 16
110 118 3
2 43 16
119 110 4
40 30 20
57 32 1
83 107 19
27 91 18
112 55 17
90 30 4
114 104 1
92 21 16
98 95 1
59 98 5
48 96 14
6 78 12
32 20 9
120 74 17
20 70 18
110 49 10
77 46 17
26 15 17
84 89 1
61 119 15
66 48 6
74 68 6
68 118 2
3 73 14
72 13 3
97 54 11
18 101 1
9 122 17
98 10 2
91 70 7
16 10 5
123 83 19
74 2 6
17 106 6
105 52 3
30 24 1
7 18 16
10 26 20
73 100 4
34 66 5
67 81 1
46 55 5
46 105 11
36 2 3
64 56 9
64 38 6
81 121 15
107 75 12
58 15 2
123 55 6
21 110 10
82 104 7
94 82 2
32 12 10
17 28 12
93 111 6
116 44 7
24 41 12
22 96 9
19 57 18
61 122 1
17 36 19
98 27 20
87 78 17
113 95 17
9 39 7
81 30 7
42 53 15
105 51 2
38 46 8
122 107 9
37 123 9
45 72 2
61 33 5
25 20 6
16 28 19
94 85 8
91 1 18
105 82 13
66 119 9
60 115 17
50 3 14
22 2 8
55 6 7
74 81 14
79 47 7
38 64 19
61 55 18
79 114 14
37 5 4
83 26 20
42 57 13
30 125 11
76 92 13
117 125 3
79 115 17
14 21 14
92 112 7
123 2 18
104 92 18
107 58 16
28 20 17
27 57 2
95 30 15
72 119 9
47 58 15
72 90 2
108 41 14
112 38 10
29 85 15
108 8 9
16 45 10
40 79 5
30 100 18
119 98 20
39 63 12
119 83 15
82 97 17
71 65 20
119 14 20
114 120 5
25 14 14
64 53 5
105 114 15
39 56 16
10 62 13
52 73 5
68 66 10
125 12 12
90 109 8
6 37 13
19 122 3
72 116 4
37 57 10
92 79 4
5 47 7
77 21 9
120 110 2
23 86 16
77 27 6
59 32 17
43 51 14
90 99 6
79 88 20
60 9 7
12 6 7
108 93 1
107 30 8
58 57 13
94 88 9
11 115 14
78 65 12
23 52 16
112 107 5
81 41 1
84 29 18
55 68 10
62 42 12
97 57 4
45 37 13
91 59 14
123 22 12
15 18 10
77 6 16
121 77 7
37 103 11
27 75 3
125 34 9
21 70 13
111 105 7
85 103 18
12 25 12
7 61 3
114 27 10
6 19 6
9 93 8
9 103 8
29 24 20
117 105 18
76 82 8
4 115 6
29 13 12
89 113 2
92 82 1
122 65 5
79 53 13
34 57 12
55 37 16
107 95 15
111 61 20
14 74 4
79 61 5
46 17 18
19 58 2
17 6 5
46 63 13
102 1 17
74 32 5
59 125 14
97 67 14
22 72 14
82 26 11
75 73 19
8 106 7
115 93 2
52 112 3
30 63 14
61 4 19
51 40 19
26 11 2
3 35 10
5 100 9
23 35 14
63 18 1
84 9 14
39 35 13
95 26 11
30 78 18
45 109 5
89 33 2
26 50 14
69 72 12
77 97 3
29 33 18
31 75 1
44 104 5
32 125 19
31 44 14
12 121 18
51 121 18
59 72 4
15 58 6
49 89 10
54 7 5
90 15 19
110 46 5
23 16 3
12 114 12
64 123 4
36 55 7
107 60 16
5 51 14
60 99 19
41 4 20
125 93 12
83 78 2
62 77 4
122 58 10
119 71 20
25 120 3
102 9 3
13 107 13
53 87 5
52 55 16
112 7 17
48 60 12
119 125 4
28 104 7
98 119 12
92 91 12
62 45 1
41 57 14
11 5 3
124 48 3
24 84 14
62 116 8
32 114 7
99 70 15
18 35 5
52 61 20
13 48 19
25 89 5
1 113 7
24 71 13
119 6 9
14 44 16
69 44 18
14 18 8
25 10 9
85 96 1
107 72 16
107 36 15
92 100 9
57 90 7
13 73 11
81 93 20
124 96 2
92 32 14
105 8 14
118 114 20
112 73 3
55 24 11
111 114 17
107 40 11
69 16 6
17 84 13
38 8 15
17 117 8
9 105 7
97 29 1
26 53 3
12 18 11
111 32 1
41 115 3
19 36 3
114 52 1
93 89 10
91 122 18
48 5 20
76 71 17
53 99 11
16 107 11
33 97 13
100 17 5
68 86 16
42 48 18
125 32 3
95 58 6
80 87 6
5 102 8
55 10 19
123 37 20
74 30 16
16 116 11
35 38 8
95 27 17
52 19 4
95 10 4
67 41 5
112 15 19
38 89 13
78 59 2
92 28 12
24 122 10
52 9 14
30 116 14
95 42 14
9 49 20
40 29 9
56 125 16
56 99 6
13 57 14
123 10 5
11 43 7
52 37 12
57 45 16
42 12 10
5 109 2
37 86 18
70 59 15
82 92 8
57 78 12
9 41 19
38 77 3
94 98 18
43 67 9
55 41 20
15 90 9
83 10 18
31 118 7
28 2 12
119 39 20
66 109 4
20 26 15
38 57 7
23 59 11
10 66 14
87 37 12
117 7 18
122 8 1
115 23 20
32 108 3
94 65 15
16 55 13
3 59 2
39 121 1
104 74 18
118 53 11
124 100 2
108 63 13
5 62 14
89 2 6
96 95 17
12 87 19
101 67 19
88 105 9
100 119 17
27 45 17
1 91 9
63 104 15
102 124 3
49 26 13
37 113 3
115 31 1
54 10 10
113 69 14
107 98 5
26 124 12
122 100 12
75 54 8
100 79 12
113 43 15
102 50 15
30 59 4
120 105 9
101 54 5
103 52 9
47 36 5
95 33 6
9 108 5
64 84 2
84 88 1
8 25 7
44 113 1
125 9 3
53 33 12
104 16 9
15 122 10
24 77 10
84 62 9
34 116 3
22 123 10
65 87 10
41 95 5
93 105 16
91 40 19
22 81 18
115 61 13
82 75 16
25 96 18
74 36 14
91 4 11
70 42 19
41 109 8
22 31 11
19 91 5
110 3 17
59 90 12
116 38 14
111 90 17
76 70 19
20 88 17
61 72 16
32 53 2
27 120 18
11 122 6
76 50 9
41 74 1
55 7 7
121 95 17
66 78 12
54 99 11
124 4 6
25 123 15
12 120 1
88 21 1
105 94 2
34 78 20
1 72 9
23 27 13
94 40 17
81 60 8
47 98 13
25 44 1
18 119 4
42 20 2
39 118 9
16 117 2
115 56 1
32 80 11
51 23 15
75 97 7
52 93 11
52 111 15
79 24 2
107 39 9
44 35 14
116 34 20
124 91 2
26 113 16
77 85 2
27 76 8
97 38 10
120 83 11
78 121 11
67 1 20
101 66 7
112 32 15
117 41 14
69 125 8
35 43 15
76 125 4
47 82 15
124 54 5
65 32 16
18 74 14
4 106 20
57 41 7
74 124 17
74 21 3
103 33 16
44 85 15
123 27 5
28 108 7
36 66 4
110 14 14
67 54 17
25 105 18
75 103 20
100 96 18
16 123 4
115 1 1
18 85 19
30 2 2
17 80 1
93 61 14
117 18 11
67 97 2
95 83 17
42 107 9
16 36 1
118 48 15
78 106 19
78 71 10
9 116 4
70 51 20
64 21 13
35 3 5
94 61 11
75 111 17
87 26 19
111 60 13
68 101 17
124 92 3
92 5 17
17 12 7
38 61 13
103 54 18
53 39 14
12 79 3
10 21 13
63 19 2
61 87 5
27 69 13
21 57 20
58 117 12
51 49 10
104 41 9
119 86 1
59 113 15
57 40 7
52 122 20
38 58 15
58 114 14
92 83 18
119 108 19
97 125 19
91 85 19
102 33 10
89 93 18
106 66 6
79 100 5
46 115 3
90 24 8
109 116 12
88 109 1
51 58 20
106 125 14
29 110 17
121 89 14
77 115 9
99 104 3
63 2 2
23 94 14
87 55 6
12 89 6
40 59 4
58 31 3
56 46 18
109 35 18
59 13 20
24 121 7
64 83 16
79 74 13
18 82 7
34 117 2
92 125 4
54 85 9
71 18 16
8 116 8
69 86 9
35 53 5
93 76 9
84 68 12
83 93 7
2 21 3
80 69 1
22 76 16
119 50 10
39 113 10
30 105 19
82 115 11
27 77 11
109 44 9
110 99 19
37 106 15
96 100 16
100 13 10
64 19 5
40 101 16
107 87 15
8 38 17
117 58 5
79 99 8
1 35 11
107 6 11
58 4 12
47 90 3
66 54 4
55 104 20
40 16 16
8 73 13
86 24 20
13 69 19
119 51 1
51 31 5
74 121 7
14 26 10
1 9 6
40 24 14
47 74 6
7 97 17
41 31 11
86 84 6
113 32 3
19 121 12
14 17 10
16 88 11
54 13 8
55 61 19
105 93 3
53 11 20
83 67 2
19 92 14
50 20 14
45 21 4
57 101 2
111 113 9
17 48 20
124 25 13
48 107 4
12 109 4
31 78 15
10 106 6
111 68 16
98 8 19
123 99 1
114 97 5
116 121 2
36 29 3
48 115 19
55 67 13
105 122 2
85 92 14
4 25 6
43 87 6
9 59 10
116 12 15
121 59 19
49 113 15
23 47 18
2 20 11
64 112 4
25 32 17
44 119 2
99 5 12
66 16 18
61 74 8
86 38 14
52 87 16
44 38 6
31 39 17
70 103 13
98 76 17
32 17 12
1 54 12
46 2 10
61 63 14
63 106 11
58 74 18
32 88 17
40 81 20
41 9 3
36 125 4
14 99 20
44 12 4
15 86 15
105 124 12
14 49 9
25 85 13
89 63 2
44 23 7
30 92 19
29 105 8
105 77 16
116 110 1
41 101 16
50 80 11
48 70 14
27 95 18
116 58 3
17 79 7
61 85 13
14 113 3
106 69 4
93 59 20
63 99 6
95 125 7
125 25 2
79 51 18
93 18 2
45 34 10
98 94 19
16 108 19
15 65 7
123 47 2
73 59 7
73 26 1
97 39 1
124 21 11
62 26 12
35 120 2
50 79 12
64 18 11
28 27 8
40 110 12
89 112 4
37 25 5
12 45 7
4 81 8
30 64 7
1 78 16
56 86 1
50 56 13
54 125 16
4 17 10
58 3 9
82 84 15
103 80 11
35 13 7
94 28 17
24 113 9
73 21 14
103 20 9
106 36 10
100 118 7
80 111 15
15 92 2
95 54 13
84 45 8
39 13 20
112 36 5
60 54 18
21 92 8
46 108 1
114 46 7
43 120 7
87 43 15
100 117 4
112 31 1
49 90 19
89 21 17
109 112 16
94 108 7
53 48 15
75 36 9
69 107 11
12 80 6
100 110 6
24 52 16
89 49 4
72 12 19
3 58 19
110 1 18
9 57 17
44 31 1
2 68 8
27 62 8
114 95 3
17 95 1
65 96 9
53 66 17
110 5 8
87 97 4
18 116 17
36 115 5
82 45 4
119 112 17
10 59 18
51 29 6
103 94 14
64 75 14
25 47 17
19 14 5
44 91 15
10 92 1
55 120 9
4 90 7
5 99 20
85 80 10
124 58 1
73 101 6
124 9 7
106 84 7
2 62 13
113 58 15
108 60 16
122 76 9
54 56 8
121 105 8
116 24 8
92 9 15
72 92 13
50 5 5
108 123 8
72 110 15
116 92 9
63 89 19
31 17 2
59 12 6
61 105 1
74 71 11
95 119 15
102 43 9
31 2 16
15 73 15
79 41 9
55 103 17
105 9 13
86 44 7
24 104 3
86 29 18
32 123 8
46 99 5
64 107 17
29 41 9
83 19 17
62 4 2
125 47 8
60 108 18
99 116 10
6 36 1
57 77 14
110 8 16
111 40 14
98 123 7
35 1 8
11 24 7
33 3 8
117 10 6
108 116 3
18 71 17
94 86 6
78 97 3
118 112 6
8 85 13
29 96 11
82 106 16
30 115 8
38 83 9
120 65 20
83 60 2
56 5 18
13 83 1
81 75 17
28 47 12
100 69 20
57 115 15
46 14 17
81 45 9
15 81 2
47 63 11
60 20 11
15 71 20
119 4 12
40 67 17
109 87 5
75 113 3
88 51 13
89 108 17
114 123 15
107 66 18
94 25 18
87 5 9
104 71 17
64 9 2
124 77 3
43 41 1
6 29 20
50 114 10
8 32 20
110 35 18
9 67 17
81 5 19
94 17 12
64 111 13
41 2 15
48 33 14
10 67 3
18 110 11
31 117 17
36 11 7
85 122 10
70 106 15
37 17 20
54 121 6
79 28 11
88 72 13
105 33 4
112 24 12
108 42 15
113 70 4
109 14 15
90 106 12
83 97 7
78 112 5
83 82 12
6 31 4
38 71 17
39 120 1
87 79 9
4 66 8
4 50 9
74 116 4
32 50 10
43 105 13
8 62 6
36 44 11
44 58 4
16 96 8
101 61 3
41 25 1
67 3 6
57 63 14
84 94 17
1 101 11
36 19 14
24 72 14
46 89 13
2 112 2
107 55 20
44 28 8
13 21 20
100 21 15
36 34 15
31 90 18
56 76 18
90 50 3
36 64 9
124 122 5
53 89 6
81 36 8
101 23 19
99 109 9
86 73 16
14 85 18
66 37 12
115 91 4
2 4 16
32 92 1
105 64 7
23 14 10
79 122 20
22 30 20
49 72 16
17 39 6
20 69 17
124 72 4
30 39 4
16 18 3
56 19 12
70 105 10
66 30 16
112 28 20
116 77 8
9 70 6
116 90 19
119 88 18
63 70 14
57 19 6
37 59 6
65 5 1
118 23 16
62 78 17
3 54 5
2 35 20
48 120 18
67 11 9
34 49 14
27 51 18
86 118 2
90 74 6
89 116 4
42 47 7
72 97 20
24 75 12
40 3 20
50 52 5
57 122 20
21 112 4
39 11 2
110 84 1
8 33 12
22 6 20
72 100 3
102 31 17
81 24 20
96 21 18
74 59 18
120 43 16
15 104 20
21 25 19
20 96 17
91 48 11
45 78 7
11 31 18
11 105 8
31 119 13
66 42 19
108 24 5
111 39 15
10 36 4
93 55 2
74 109 16
3 110 2
33 44 9
114 73 15
10 23 8
75 80 7
34 26 4
30 22 4
13 40 6
68 18 1
33 67 7
14 117 9
14 91 3
21 105 4
80 14 16
63 20 19
73 9 18
108 107 10
27 101 3
59 43 9
49 11 17
62 101 11
98 118 7
47 115 6
92 69 6
10 83 20
18 65 2
63 77 4
98 96 4
21 106 1
60 59 3
9 28 9
56 17 15
25 36 17
12 118 16
6 34 9
107 102 3
122 6 14
17 112 6
53 45 8
39 72 17
123 69 19
22 104 7
39 16 7
67 15 20
60 1 5
90 22 4
3 70 20
32 21 12
75 30 4
90 45 2
113 19 7
48 101 6
18 53 6
39 91 18
50 116 4
50 16 7
35 82 11
112 122 2
124 15 1
81 77 15
82 14 10
58 124 13
107 14 12
87 61 12
85 48 6
75 22 7
7 75 1
32 29 20
45 49 17
20 58 8
11 101 7
38 54 12
80 55 6
27 89 2
75 114 6
73 20 5
1 27 7
22 75 3
77 28 15
121 65 9
70 91 3
20 41 20
69 37 4
67 31 11
94 2 17
20 86 4
4 15 9
66 10 18
56 123 1
125 65 3
70 81 10
98 124 15
17 29 17
93 106 18
98 87 2
6 27 18
81 59 5
29 106 2
39 27 14
68 114 5
17 89 11
33 94 19
81 100 16
30 61 9
13 64 7
93 99 11
55 8 12
12 41 10
16 6 9
106 72 20
73 14 12
43 92 14
17 114 16
54 117 13
103 41 2
69 23 5
75 46 20
70 102 6
60 68 14
26 69 20
76 108 1
2 65 19
19 116 9
48 36 8
69 110 15
70 85 2
116 61 7
51 105 20
37 44 8
89 26 8
109 49 6
93 34 11
11 80 7
75 1 6
53 117 1
48 35 14
7 93 2
116 17 8
38 66 9
20 65 19
34 92 20
29 102 3
76 114 16
19 123 10
8 77 9
108 106 9
117 83 5
33 49 1
97 108 19
88 11 3
87 64 13
5 82 5
33 93 18
18 21 18
125 2 6
21 1 14
118 98 8
89 58 19
29 68 13
115 108 5
119 41 9
47 85 18
116 84 20
12 1 15
115 74 7
27 71 17
47 80 4
70 123 18
11 117 18
114 15 9
79 6 9
83 119 7
64 85 10
36 111 7
109 98 14
34 87 2
42 87 12
40 69 9
8 68 15
124 27 18
106 22 20
76 18 1
35 87 8
21 55 11
95 86 20
22 119 16
49 36 14
122 52 17
80 36 2
4 34 15
90 34 15
102 97 2
99 27 4
68 112 3
90 82 11
115 117 4
88 20 13
42 55 14
23 89 20
107 80 15
26 21 18
70 122 2
103 72 8
7 15 6
116 81 12
18 70 11
49 32 10
49 92 5
31 23 11
33 43 1
103 17 2
57 88 1
63 79 18
89 48 20
98 13 14
45 38 7
4 22 18
23 77 15
39 68 8
104 100 6
33 68 7
38 28 5
50 102 12
11 23 14
48 3 14
64 47 1
19 21 18
75 77 15
125 114 9
98 30 17
108 52 11
50 22 16
61 34 12
40 86 5
75 79 5
70 2 1
19 31 18
104 82 20
118 10 11
90 51 13
3 51 3
54 4 20
71 52 1
35 121 5
47 117 20
106 95 12
15 64 3
15 40 3
45 1 10
35 54 10
99 101 11
51 10 19
5 34 2
123 77 5
57 23 7
78 82 18
56 66 12
86 7 5
62 23 11
48 113 12
81 69 1
8 100 18
35 123 19
68 20 5
48 53 13
6 13 16
86 51 10
68 76 2
54 8 7
7 79 19
116 53 17
60 107 3
34 8 1
53 107 8
114 9 10
124 118 17
88 23 1
119 29 15
102 91 16
61 118 15
68 65 14
26 32 4
99 122 19
98 47 17
74 16 5
13 38 5
108 67 19
88 22 5
56 30 14
65 28 2
69 1 20
73 85 6
88 74 18
120 44 4
52 83 6
73 52 15
23 97 7
92 13 6
98 70 5
48 17 9
48 105 18
58 32 12
76 83 19
87 13 10
2 8 15
21 65 8
90 79 17
77 93 13
9 101 4
61 58 14
117 42 15
38 10 13
22 45 20
82 40 2
93 56 12
107 13 8
61 11 14
110 2 1
6 118 16
11 74 12
62 117 10
24 39 1
101 81 13
36 68 18
10 94 3
29 55 14
13 47 17
87 40 6
28 102 7
48 11 7
107 24 7
49 74 5
84 61 1
1 89 20
44 10 14
90 119 2
116 93 7
98 93 5
121 4 3
69 10 16
4 110 3
70 15 11
79 58 18
111 124 14
57 113 7
82 37 7
36 30 17
97 109 13
17 118 20
123 80 2
67 71 4
122 3 13
107 103 6
41 108 13
47 84 13
95 32 16
30 8 17
65 31 2
20 19 13
54 86 8
108 7 15
3 75 20
68 106 14
3 115 20
22 102 11
32 8 6
113 66 19
106 65 4
29 10 16
11 118 2
125 109 4
75 56 1
55 99 11
44 115 4
123 120 2
5 63 7
122 27 15
82 109 1
85 83 10
77 54 9
73 93 12
104 66 14
23 32 17
40 1 20
31 99 13
42 56 17
117 23 15
76 105 4
5 10 13
65 13 17
66 74 14
88 82 10
84 107 19
61 24 7
11 91 8
43 119 2
65 11 14
21 49 8
30 90 17
59 29 3
67 79 1
90 42 16
32 69 19
3 42 15
13 91 16
61 18 7
16 125 3
46 66 20
97 78 9
38 31 1
104 72 16
113 118 6
115 11 13
2 101 20
39 96 6
79 13 8
124 78 7
79 23 1
31 56 15
39 43 1
87 41 8
79 68 19
67 65 15
42 29 8
37 47 20
3 57 2
41 76 2
3 116 1
123 65 8
4 87 11
24 74 10
2 81 9
2 103 6
104 111 15
47 15 4
25 116 19
89 110 14
27 115 15
69 13 5
106 104 1
11 103 5
1 85 14
2 52 12
67 36 5
49 66 4
4 9 12
36 1 10
4 116 15
106 75 20
107 1 11
27 118 13
124 63 15
20 112 12
30 14 11
119 46 4
21 69 13
1 59 8
107 111 19
65 111 10
113 124 8
72 19 14
68 5 17
98 121 7
107 119 13
63 95 2
63 29 1
21 116 20
29 65 8
47 65 1
29 17 13
24 65 6
53 88 6
17 81 19
3 18 12
42 119 13
19 56 17
84 82 17
42 111 7
63 109 18
123 113 1
55 106 4
51 87 6
114 4 4
77 112 13
106 89 8
25 74 4
124 38 17
54 19 20
1 47 9
14 97 1
99 85 14
95 105 4
85 99 20
47 41 6
30 47 4
124 22 10
46 35 1
41 79 10
70 6 2
49 21 17
3 123 4
51 89 13
75 70 10
113 35 3
88 52 7
62 107 20
18 64 18
20 39 1
48 104 6
99 48 7
124 93 5
124 57 11
66 38 1
5 77 10
105 29 18
45 2 15
42 40 8
89 121 13
24 37 15
67 80 20
81 123 15
7 2 2
121 84 20
120 45 18
26 35 15
64 54 6
78 41 20
90 84 17
34 99 20
12 5 13
12 39 6
45 125 2
102 2 1
24 43 16
94 120 6
102 85 1
75 106 20
54 74 17
22 62 6
12 106 12
83 27 10
28 123 16
54 58 6
95 87 16
76 46 4
50 77 9
105 49 14
86 32 8
20 16 2
79 20 3
106 119 18
11 52 16
25 86 12
89 23 19
9 16 9
62 59 19
101 20 6
97 12 7
27 8 10
109 2 19
119 30 14
121 92 18
84 114 16
40 74 9
55 62 8
7 81 13
87 106 14
36 89 15
121 83 6
2 55 17
124 13 16
39 58 17
25 63 8
98 79 10
12 111 6
92 90 13
13 51 13
67 63 9
98 59 13
34 60 7
60 35 1
63 25 14
1 38 4
79 82 20
103 5 18
116 33 3
34 95 11
108 5 15
16 64 13
53 75 13
81 23 20
106 73 2
120 96 7
53 5 14
36 108 16
98 88 18
67 100 15
83 112 18
112 62 10
67 61 1
104 33 5
85 117 3
38 16 4
102 100 2
76 65 5
84 18 10
122 109 13
34 109 14
58 99 5
101 7 14
40 68 3
92 109 20
92 107 20
109 68 13
92 73 6
52 101 15
88 86 10
122 59 6
97 65 19
70 110 10
13 93 9
96 117 2
43 89 16
18 79 4
16 41 19
105 37 19
96 110 13
1 50 20
9 60 8
6 79 4
102 48 18
19 11 13
111 29 11
61 110 2
69 57 19
16 58 10
15 102 1
94 26 16
100 82 20
76 4 17
71 14 1
61 80 8
66 60 13
86 107 7
78 16 16
69 97 20
45 113 3
94 4 12
25 69 19
122 4 3
113 96 7
18 56 15
49 8 11
42 110 15
29 104 17
47 73 7
25 93 5
58 23 2
88 15 1
33 75 1
52 36 15
41 103 18
17 105 8
101 108 10
10 107 11
120 60 8
46 86 11
12 19 9
3 84 16
52 89 15
115 63 2
108 19 1
85 33 11
19 6 17
81 113 13
78 35 19
6 88 12
72 38 7
26 4 20
19 112 5
20 23 11
17 92 15
26 8 10
8 94 1
121 43 11
53 97 10
65 50 16
79 96 13
59 57 11
22 37 2
45 17 15
61 120 4
86 40 15
56 28 13
10 69 17
75 39 18
6 62 14
42 80 18
35 92 1
69 27 12
124 123 6
31 7 2
90 121 10
108 84 18
64 68 4
67 24 8
13 124 7
100 81 5
1 33 15
90 5 16
98 111 2
99 2 12
41 17 6
41 46 15
40 73 9
57 121 18
68 121 20
27 18 15
16 53 12
76 26 16
74 43 2
14 61 8
25 65 11
98 11 18
101 5 13
100 65 20
110 89 1
45 3 20
98 91 8
123 7 18
111 10 9
110 80 7
21 61 17
47 3 16
21 90 4
88 9 3
