158 3084
1 42 2
60 46 15
99 155 17
126 42 13
68 61 13
87 82 14
94 61 16
55 103 9
43 69 18
48 41 2
89 126 18
30 97 12
26 121 11
122 145 3
78 63 19
59 45 7
128 139 7
57 89 5
12 27 13
111 74 7
52 58 7
107 87 9
48 9 11
65 130 5
128 157 19
14 143 14
48 31 5
137 130 16
59 138 4
133 29 5
100 15 19
147 23 1
53 48 5
97 96 20
96 99 6
80 124 9
7 152 3
28 136 1
87 120 17
99 65 13
146 52 7
138 7 14
132 134 4
97 47 2
145 95 13
73 98 9
138 84 8
110 69 15
105 133 19
140 125 7
21 152 8
140 145 2
3 131 19
55 99 4
14 95 9
11 7 16
94 142 19
4 19 13
33 5 19
112 144 5
40 61 9
156 42 3
7 49 9
1 141 16
150 99 12
156 36 20
36 82 7
54 129 7
1 98 19
157 91 5
89 93 6
72 95 13
12 63 12
13 25 4
120 153 11
74 157 15
13 3 6
66 56 9
56 88 20
145 77 5
124 12 1
114 150 14
18 127 1
37 140 11
71 101 17
97 16 17
19 82 19
34 43 20
36 99 6
79 85 20
54 104 9
100 59 10
107 131 14
3 9 15
135 133 10
157 71 13
73 143 5
21 73 4
119 30 17
45 117 14
44 111 3
103 96 5
75 50 20
8 112 5
61 78 10
133 63 14
20 135 6
93 138 13
18 62 1
75 141 5
19 133 10
147 24 1
21 61 4
28 138 20
106 57 1
64 112 20
40 83 18
73 15 12
135 100 12
69 16 6
134 88 16
15 76 15
31 150 10
108 20 9
88 21 9
96 84 2
24 89 17
93 72 13
34 85 4
103 134 7
32 158 11
107 100 7
98 157 18
13 35 9
33 127 12
101 134 16
85 121 18
156 83 15
82 114 13
111 120 18
110 36 10
106 36 1
104 40 8
24 107 12
36 17 18
65 4 16
27 137 9
110 41 20
114 135 2
120 12 3
67 102 15
12 37 2
12 153 5
101 65 14
7 122 9
88 154 9
93 36 20
53 82 2
29 7 17
95 129 15
92 71 14
128 5 18
31 70 20
96 12 12
105 72 1
40 55 16
158 147 11
72 96 2
99 124 6
87 114 12
37 47 12
156 70 6
59 101 1
114 92 2
75 38 2
53 77 20
131 138 8
68 123 10
124 43 15
2 143 19
53 55 4
8 51 5
121 142 18
37 144 6
21 12 16
151 45 15
60 64 16
69 46 2
19 137 13
69 21 2
106 25 7
76 115 12
19 135 13
92 127 12
83 49 16
155 63 7
117 85 4
135 118 8
99 138 9
100 58 7
72 15 11
90 149 15
78 118 6
77 41 6
126 110 19
84 1 10
112 117 19
157 148 12
68 142 1
71 138 17
101 51 13
91 36 7
56 113 20
89 32 9
101 53 12
109 32 2
156 39 15
130 91 20
63 1 9
30 71 4
108 67 10
42 54 6
124 109 8
116 93 1
148 89 11
27 39 19
62 28 18
21 28 18
50 152 14
157 114 3
94 9 8
113 13 8
70 106 20
109 140 13
7 154 5
155 6 10
78 5 8
1 80 11
48 107 15
4 32 12
137 79 16
102 80 16
57 11 6
92 89 6
87 45 2
92 13 4
37 58 12
105 45 20
97 77 16
75 22 4
140 1 19
70 94 11
11 25 10
23 34 13
22 44 10
112 155 1
59 73 2
51 149 18
148 10 10
129 64 20
95 53 11
105 78 12
127 111 17
44 50 6
156 46 18
130 156 10
44 130 10
21 151 4
84 132 19
44 18 7
96 52 1
15 63 7
22 147 10
71 8 7
117 139 8
114 66 11
85 98 6
25 118 7
113 97 8
121 140 17
25 9 5
138 80 13
145 38 9
122 47 3
39 132 10
96 156 15
146 6 9
12 126 17
52 86 10
40 94 19
96 24 16
71 124 16
108 47 3
154 89 13
23 70 1
21 64 14
80 50 7
102 18 17
29 117 6
123 46 9
136 37 16
129 107 8
108 110 20
105 1 14
35 24 9
115 98 18
129 19 15
103 16 1
129 45 7
90 63 20
158 60 13
2 49 16
7 84 14
8 103 5
85 33 7
78 80 15
150 72 2
8 82 12
106 105 20
10 68 15
132 113 19
76 23 4
1 36 11
103 138 9
144 110 7
135 24 20
142 1 12
89 1 3
152 123 17
97 86 15
42 73 1
97 109 11
95 142 11
126 22 12
131 143 15
50 132 6
51 15 1
46 69 4
142 154 10
89 100 3
57 70 13
61 127 6
45 37 15
66 91 7
50 17 1
78 138 13
92 86 15
27 132 4
58 11 7
109 153 8
97 52 18
78 112 10
153 52 4
37 118 10
105 63 2
11 36 20
21 24 9
136 50 2
41 131 5
89 147 7
76 148 3
124 95 18
67 75 5
102 150 14
125 153 9
16 128 19
18 64 15
24 153 19
23 30 12
152 73 6
118 10 4
25 87 14
127 133 19
147 127 19
5 150 17
76 56 11
154 104 2
72 133 13
119 48 19
78 111 14
70 109 16
52 34 8
26 150 6
48 68 12
40 56 18
149 33 7
94 144 6
122 42 4
65 16 4
17 73 4
140 142 12
75 36 14
86 115 5
31 5 15
89 98 20
64 142 8
88 131 9
79 148 3
30 55 14
59 125 11
130 106 2
152 76 11
49 3 20
45 88 14
109 18 9
71 135 8
118 64 8
151 38 15
121 67 9
2 22 2
114 151 5
106 144 7
82 88 13
119 133 14
29 94 19
5 61 13
122 158 15
1 87 19
122 19 16
143 22 16
135 27 17
121 53 8
104 135 11
78 147 18
57 71 14
1 130 8
117 93 10
121 148 18
87 111 14
109 95 4
20 118 9
126 73 15
156 43 14
40 123 10
111 138 17
136 55 15
70 26 20
113 137 14
65 109 4
55 102 13
76 17 6
58 38 11
144 35 5
100 75 9
7 81 14
73 112 19
152 23 4
143 4 20
93 136 15
18 2 14
75 39 4
115 73 20
56 43 9
62 19 14
31 130 4
24 49 8
58 134 6
115 125 4
146 67 13
78 84 6
31 55 8
24 11 8
99 120 11
13 77 13
61 107 19
138 130 1
63 83 6
130 94 2
87 117 12
84 120 1
107 130 9
102 91 11
59 70 20
89 104 4
113 62 14
8 34 19
28 60 6
114 73 17
75 72 19
37 151 17
8 11 12
153 15 4
4 127 5
15 58 20
52 12 12
133 122 11
88 153 14
56 134 12
128 40 18
120 52 18
26 116 6
40 31 15
8 69 15
65 107 11
131 48 20
100 76 19
96 5 4
101 61 5
126 84 16
84 45 3
103 124 6
116 59 20
28 66 19
112 27 9
40 53 2
139 48 15
153 105 3
109 87 20
34 4 15
29 97 4
40 155 3
67 117 13
115 114 13
30 95 12
20 88 20
102 19 20
49 53 3
30 26 20
58 19 3
152 69 6
60 27 10
134 119 3
144 105 8
80 138 16
63 155 8
150 152 14
61 97 16
133 126 18
18 79 10
13 72 12
18 132 3
111 3 13
57 146 16
33 121 9
82 25 14
145 70 19
18 130 17
102 158 14
53 72 5
76 84 8
63 101 19
77 107 2
52 6 11
131 38 14
62 36 3
132 35 8
103 129 1
157 33 3
70 69 14
153 18 9
149 99 13
97 132 2
102 152 6
35 135 19
49 93 16
103 66 12
17 64 17
153 98 17
63 31 1
11 74 14
4 47 15
1 95 1
90 125 11
138 59 6
86 153 14
48 25 7
42 18 4
104 49 16
25 129 9
52 41 1
52 31 13
141 156 3
17 56 8
153 76 17
147 55 2
67 95 13
85 4 16
29 146 13
157 36 7
123 141 15
157 34 14
93 71 3
115 87 14
22 81 5
15 123 1
54 31 16
31 11 1
110 39 14
56 145 5
158 42 7
116 52 7
25 73 9
64 87 5
102 37 3
131 67 4
60 72 2
29 78 19
44 114 18
30 125 9
148 154 1
130 62 14
8 109 3
74 8 4
146 103 10
119 28 3
91 7 17
112 111 9
38 132 10
89 19 7
85 23 10
146 24 8
150 156 3
157 139 4
156 151 2
1 114 18
9 120 19
46 93 8
134 7 14
60 29 15
102 53 14
147 104 17
42 85 12
93 77 6
13 63 16
97 118 13
117 126 20
149 67 13
2 96 17
89 156 6
98 43 17
43 45 8
127 58 16
99 97 20
4 148 3
121 50 3
142 72 1
20 145 6
4 38 3
68 86 18
6 123 15
50 96 11
4 108 12
154 27 19
40 43 7
143 71 12
35 137 16
75 77 15
9 7 19
30 8 9
134 104 19
76 28 1
62 67 18
10 52 8
153 3 19
83 36 6
54 112 1
116 14 11
105 102 6
113 156 17
58 41 5
6 12 5
138 74 9
51 83 12
89 132 19
57 110 2
136 5 15
64 16 20
70 121 20
106 129 15
127 105 3
139 17 4
108 49 15
86 133 13
59 115 1
65 28 6
69 52 20
124 10 3
53 126 16
75 126 18
109 38 1
58 140 7
144 114 19
98 124 11
4 151 17
127 44 8
53 29 6
49 48 6
15 154 19
116 71 10
95 21 15
89 79 2
46 118 16
106 111 13
65 115 20
57 83 17
146 31 5
35 133 7
100 120 20
12 61 12
33 93 8
7 3 19
20 26 13
130 68 17
86 103 9
24 148 20
112 122 6
100 60 10
61 113 11
18 156 7
6 130 17
8 44 16
87 64 8
155 44 15
99 80 19
72 103 8
48 57 14
23 52 3
44 8 12
129 91 15
154 8 2
75 103 18
125 147 5
119 68 15
33 67 2
134 19 7
156 124 10
42 131 13
68 106 7
54 32 1
61 73 4
4 147 20
11 113 6
65 74 10
71 2 6
50 33 2
15 12 5
41 72 16
146 157 6
19 25 6
149 134 17
56 143 3
120 112 4
33 9 1
105 143 18
137 12 20
45 135 4
116 8 14
156 34 9
143 19 17
15 122 6
157 14 12
6 133 20
14 71 20
