139 11282
37 97 11
107 39 8
107 64 1
32 56 8
42 20 20
30 67 10
79 11 3
45 94 6
27 11 6
63 17 17
15 85 2
138 52 19
85 27 20
1 130 1
69 6 4
46 3 18
56 49 20
59 17 18
119 55 2
124 80 4
134 106 14
79 133 13
129 123 6
107 128 1
74 117 12
14 43 16
117 13 12
66 136 16
88 28 13
131 134 7
120 127 11
61 125 19
117 138 7
100 115 18
54 61 9
6 125 15
59 63 3
45 48 5
103 77 17
138 95 16
108 130 6
85 128 12
94 13 1
9 123 1
14 108 7
81 14 9
4 18 5
4 63 4
137 75 17
28 122 20
126 91 10
31 22 19
97 76 20
110 44 6
100 107 6
104 124 2
17 96 6
64 32 14
91 63 13
127 14 3
38 99 1
109 48 9
13 5 3
4 24 19
75 124 11
54 137 1
48 63 5
54 126 6
108 78 15
75 114 16
5 118 7
52 13 16
105 33 15
128 6 12
43 19 17
90 82 13
96 70 11
30 5 8
75 41 17
79 68 3
22 35 10
27 23 4
21 114 8
79 113 18
100 121 8
59 52 7
9 51 15
76 128 8
65 68 20
87 102 1
23 124 4
44 99 4
32 72 1
105 8 8
86 61 6
55 119 11
49 127 4
4 11 13
124 33 6
56 67 9
9 75 4
89 56 17
55 63 4
50 124 1
105 13 11
63 1 6
90 63 10
70 107 11
13 37 6
79 104 18
57 118 17
21 91 20
70 124 13
117 98 12
113 11 18
63 122 7
42 138 10
54 35 15
42 49 4
104 120 1
83 131 6
83 112 15
67 19 1
63 46 14
14 86 15
46 113 18
44 93 10
78 51 16
89 43 16
72 125 7
34 101 11
30 24 9
34 91 15
96 37 1
51 60 10
95 13 11
132 94 17
30 2 6
101 36 4
134 136 14
74 69 14
17 21 20
22 106 20
73 26 2
77 88 12
122 103 3
12 14 20
41 66 7
61 49 12
90 65 13
58 136 1
134 94 15
14 39 6
27 7 7
33 73 4
3 121 15
3 96 7
94 110 16
88 65 10
79 74 17
14 84 3
69 68 12
61 124 17
3 106 12
6 136 7
8 2 5
116 3 4
86 121 1
60 64 17
129 40 8
122 62 4
100 34 20
84 53 3
50 74 8
113 97 7
89 99 11
84 81 11
5 54 20
47 93 20
135 54 14
58 84 3
1 83 18
103 85 8
86 51 3
73 24 9
139 112 8
100 106 2
2 20 12
49 60 19
103 91 18
96 131 9
90 83 11
85 133 14
139 67 14
3 76 4
24 92 19
139 1 11
110 13 3
97 18 10
84 106 5
35 98 16
39 47 16
38 113 2
41 49 5
85 36 7
37 33 1
38 90 13
99 9 2
117 58 11
83 82 17
41 25 8
41 63 5
59 11 5
79 31 16
78 92 20
86 20 20
53 122 8
135 28 4
69 12 15
104 52 13
79 61 19
60 62 17
48 92 12
126 94 4
121 113 15
84 5 3
79 82 18
8 93 4
49 45 8
10 48 3
33 85 20
94 139 11
95 83 7
98 22 15
72 113 18
125 120 13
116 83 3
70 90 5
24 111 18
71 70 15
133 12 9
25 15 19
103 20 13
78 117 10
83 98 2
32 84 19
108 60 2
101 39 1
4 111 19
105 43 19
134 71 18
58 5 7
77 22 11
55 108 13
62 29 12
55 70 15
25 102 1
112 134 2
84 137 9
36 120 14
111 48 2
116 78 10
47 96 4
15 105 3
44 7 10
23 64 13
124 132 18
119 65 1
82 55 8
111 127 6
19 118 4
7 95 18
102 36 10
67 38 20
84 96 12
117 88 2
96 62 2
32 73 8
86 124 4
74 7 13
52 6 8
56 99 4
91 117 13
128 39 8
133 122 14
128 100 3
38 105 6
44 136 14
131 83 9
99 66 9
86 27 5
128 82 11
42 33 5
23 70 19
125 112 10
93 101 5
9 48 20
81 86 14
73 79 4
138 79 17
25 83 10
106 6 5
48 136 5
118 75 20
139 135 12
100 66 15
58 101 14
25 63 19
23 2 15
97 134 16
112 139 1
21 45 5
48 119 17
47 25 8
57 90 14
24 100 8
81 51 6
40 124 12
89 8 12
85 14 17
127 77 4
82 138 2
61 51 11
134 47 1
133 136 1
3 123 2
103 94 7
87 37 9
4 31 18
17 19 3
3 7 19
8 88 20
110 58 1
29 102 10
4 95 4
51 98 17
39 61 15
67 8 4
94 12 17
65 28 9
59 30 10
40 87 12
67 106 14
6 134 17
40 47 3
119 7 6
22 73 15
115 133 3
40 70 12
58 97 7
122 73 3
63 127 2
56 27 4
53 6 5
58 47 10
91 55 15
66 48 17
16 28 8
24 37 1
30 42 17
102 13 6
90 27 3
26 136 14
32 112 11
127 42 15
86 2 13
44 112 13
71 26 3
107 136 16
9 138 5
70 63 2
96 43 5
2 34 4
99 64 15
108 106 15
19 124 10
130 17 3
65 122 1
61 116 10
59 122 12
121 127 20
43 17 13
65 99 8
39 73 2
54 42 1
38 6 14
55 88 7
86 138 6
111 15 13
94 52 11
130 93 20
9 46 15
48 110 10
45 9 7
11 63 11
43 10 16
66 113 3
15 59 3
73 31 13
99 34 14
17 24 6
8 82 15
14 129 15
29 34 9
25 93 19
63 136 14
106 62 14
104 95 18
44 9 4
77 23 19
10 40 14
91 52 16
80 84 7
96 137 17
28 13 10
122 69 18
86 25 8
39 82 11
115 105 9
124 54 15
125 105 10
114 99 8
107 73 12
14 94 15
76 136 11
5 74 19
91 21 15
115 35 15
99 88 9
133 102 10
108 110 17
15 13 12
127 91 7
103 117 12
65 55 16
16 124 2
130 19 17
138 16 5
132 118 7
10 137 15
24 11 6
111 120 19
62 26 6
107 38 19
38 102 8
107 90 10
126 105 4
51 101 7
29 71 20
27 89 20
86 31 16
66 10 19
1 101 16
38 119 17
139 102 14
75 70 12
92 113 16
102 128 12
34 12 5
122 108 12
62 36 17
31 37 17
122 85 19
52 7 9
66 98 6
81 110 2
1 113 20
108 137 3
5 136 13
78 135 19
18 32 8
1 116 6
69 45 10
16 127 8
15 53 6
49 71 11
104 75 15
139 62 13
117 129 12
100 134 6
43 118 14
36 43 8
137 95 20
13 9 6
110 79 8
74 63 2
74 34 6
100 23 18
25 61 10
68 29 20
43 120 1
113 16 6
31 14 1
119 75 2
71 45 5
24 119 3
72 102 20
24 62 13
98 135 3
42 63 19
80 15 12
7 127 4
24 67 20
87 46 15
68 116 12
37 49 3
68 31 10
133 103 9
130 110 19
97 12 4
93 91 5
118 7 11
37 81 4
95 18 10
131 116 12
109 7 1
73 92 4
70 49 13
139 22 5
56 131 6
86 78 10
22 119 8
116 136 18
18 112 9
36 28 2
5 138 17
124 96 1
23 8 15
96 85 4
91 72 13
112 51 1
138 97 18
65 69 18
100 7 19
7 101 13
5 45 5
100 85 10
17 125 5
61 81 20
110 81 6
17 54 12
45 101 11
119 56 2
41 136 12
45 90 16
98 120 17
26 41 16
87 11 11
129 76 5
83 30 14
133 104 16
75 57 18
73 69 16
58 122 11
107 41 17
27 37 20
118 27 12
33 109 11
48 13 8
137 84 18
121 1 15
139 25 9
68 27 6
120 54 11
92 32 5
49 114 7
36 71 8
37 118 16
106 99 13
34 105 18
82 39 18
49 95 9
31 73 17
102 53 19
71 54 17
11 80 13
133 108 11
9 68 15
91 33 12
88 131 1
54 22 19
96 123 5
2 55 18
38 30 1
48 19 13
39 34 13
7 116 3
123 78 4
35 46 2
26 31 11
96 88 16
80 107 11
76 73 7
123 92 20
71 35 12
26 61 5
118 126 18
13 81 11
88 111 13
44 59 8
33 26 11
94 59 13
126 60 4
113 45 18
48 105 2
26 1 11
88 130 1
85 101 6
128 69 5
71 4 15
7 27 19
114 83 10
34 80 18
37 102 18
99 11 4
117 85 11
22 82 12
119 27 4
21 65 2
91 135 1
131 51 17
34 26 18
112 108 3
58 9 11
117 113 2
62 54 12
90 81 7
20 55 9
111 50 1
46 45 9
13 67 10
59 35 11
116 93 1
4 66 14
66 4 20
29 85 18
19 84 19
73 117 14
32 98 18
42 53 9
125 65 13
38 33 3
5 59 15
125 62 17
78 39 10
23 121 19
106 132 3
98 90 20
139 53 20
34 27 13
121 60 15
35 118 1
20 40 17
116 76 7
64 1 18
94 133 2
86 11 13
60 18 5
27 66 5
81 99 7
58 129 12
83 25 13
2 127 3
126 34 20
137 83 4
75 3 5
12 79 9
41 16 6
79 91 1
103 53 8
57 104 3
125 90 4
28 126 14
25 66 18
17 15 14
19 31 18
7 111 14
124 12 16
20 1 2
47 103 13
2 69 16
42 104 16
115 41 5
12 114 14
45 130 14
62 59 3
46 28 14
106 120 17
106 25 1
119 80 11
97 99 8
61 117 7
102 122 4
107 116 20
29 35 14
28 99 14
104 58 17
85 37 14
19 62 10
98 137 8
106 115 8
83 118 20
66 131 11
77 99 10
132 37 1
122 114 10
66 78 13
26 23 4
43 90 3
99 138 18
124 111 6
72 3 3
58 11 12
100 97 4
131 71 14
106 58 6
132 130 1
84 80 15
80 38 10
14 99 8
38 77 2
131 105 18
28 6 9
51 111 11
29 103 1
137 47 15
68 37 20
67 70 20
33 4 6
69 125 10
61 139 19
137 5 8
12 76 14
91 122 14
20 50 6
35 135 19
65 77 14
99 63 17
98 52 8
12 23 12
37 83 2
89 67 10
48 7 5
63 60 14
97 105 13
60 32 9
20 94 18
27 55 17
39 126 9
83 58 8
82 34 18
13 101 20
63 108 8
9 62 3
117 93 11
136 97 20
24 12 17
62 48 5
46 116 6
13 128 9
46 102 2
86 24 9
95 86 20
118 4 11
84 46 19
90 6 19
102 98 20
59 117 6
35 128 14
72 131 3
78 107 19
14 60 1
87 137 11
99 122 2
18 99 20
101 137 13
34 128 7
26 70 10
132 63 13
5 125 15
110 129 14
106 127 5
128 124 18
61 83 7
64 100 6
42 61 14
105 4 11
112 30 18
105 71 4
131 124 7
35 94 3
45 60 20
74 49 3
127 19 12
24 82 11
69 33 5
110 138 14
50 20 1
58 124 2
134 55 5
137 109 10
87 16 5
123 83 8
57 26 18
35 107 2
54 105 7
103 124 19
71 109 13
19 133 13
64 91 2
31 11 12
5 39 12
61 113 9
5 80 3
58 46 9
71 79 20
2 97 12
69 1 16
127 64 17
98 19 1
83 72 8
127 125 19
17 44 15
72 24 3
91 25 8
43 3 1
12 103 6
44 65 13
17 37 4
85 62 2
51 5 6
130 42 5
10 58 3
123 129 8
85 129 8
54 32 10
23 43 12
4 136 10
110 62 16
85 7 3
72 58 13
40 97 4
132 106 2
129 138 14
58 132 1
12 47 16
17 118 4
34 121 2
116 2 13
94 135 6
16 62 10
9 77 11
116 97 3
72 78 10
51 102 9
81 32 9
82 73 16
57 54 3
104 70 15
83 21 10
116 126 6
92 132 9
74 70 18
34 82 18
114 23 6
106 95 14
93 75 3
56 20 14
35 26 6
22 18 9
19 53 6
60 124 3
130 96 10
125 4 3
91 99 8
93 83 10
10 103 3
57 66 2
138 30 2
18 82 7
126 66 1
116 72 2
7 83 20
11 108 13
19 112 14
101 59 3
64 103 20
102 20 13
128 25 13
70 118 20
46 98 15
27 41 9
109 18 9
77 85 20
98 16 7
18 95 7
30 79 4
98 37 2
126 19 15
14 138 14
125 13 3
4 30 3
129 24 2
106 2 16
117 75 20
13 93 6
76 91 11
48 5 12
109 20 15
48 17 17
120 53 5
20 99 9
64 30 5
95 45 9
24 71 1
27 84 15
82 20 20
97 116 20
55 134 15
17 42 12
135 55 17
95 17 6
34 71 15
79 126 8
59 116 12
3 109 13
66 47 12
121 41 6
47 131 9
63 11 9
32 58 19
91 34 2
3 53 7
74 16 3
30 66 7
120 134 13
21 54 5
132 60 3
53 139 12
75 103 16
104 125 3
17 38 1
58 22 6
45 4 19
84 7 12
132 24 8
117 33 7
15 3 6
67 138 20
4 116 7
131 101 9
111 55 13
56 79 8
1 134 20
96 15 8
119 48 19
61 7 12
88 21 20
52 67 9
119 64 1
53 29 7
115 129 9
39 20 9
135 27 7
2 48 17
64 135 7
112 87 18
98 26 4
78 89 4
56 46 12
41 84 10
55 79 19
33 36 18
75 74 8
9 136 17
34 46 3
33 136 2
11 68 14
24 17 6
121 120 9
106 19 14
49 103 3
126 115 17
60 36 16
105 55 1
61 60 16
57 105 13
124 99 10
8 122 8
114 103 15
69 119 1
63 77 11
20 63 18
50 32 17
138 136 12
120 57 1
8 1 20
15 122 8
38 135 2
26 79 5
72 118 9
103 73 20
9 131 3
115 69 9
138 110 19
81 119 16
81 17 13
85 33 7
110 22 3
79 119 20
113 130 6
32 31 8
7 99 8
54 70 18
18 90 8
90 104 18
20 123 12
50 111 11
60 29 17
83 68 15
114 98 2
121 132 8
69 10 9
98 56 9
118 28 10
131 32 10
115 58 4
135 112 9
24 22 4
40 99 10
118 115 11
134 42 12
22 78 6
102 133 18
69 98 16
99 112 20
51 45 2
59 25 1
83 35 15
53 65 17
107 102 16
58 117 9
135 33 14
38 64 13
45 139 10
126 98 16
133 58 9
40 116 20
65 108 4
110 21 9
93 37 12
71 95 18
118 139 2
81 27 17
80 105 6
87 65 6
6 69 20
31 8 1
139 121 9
20 68 14
57 27 6
61 11 14
60 28 20
7 18 18
138 7 5
25 94 19
36 104 3
44 137 9
58 2 16
24 77 1
133 88 6
102 115 5
78 66 1
120 90 18
87 44 14
123 8 9
27 6 9
5 11 15
97 70 8
5 33 19
55 51 12
132 116 5
113 115 2
60 20 8
43 76 16
118 130 16
78 46 20
138 59 11
86 65 6
31 70 19
26 50 20
85 108 2
109 60 15
69 64 16
25 40 11
132 2 5
58 34 18
37 8 10
21 81 5
46 130 4
67 5 6
55 47 12
5 58 5
77 50 13
96 17 13
122 2 9
78 42 4
32 16 12
3 82 11
82 47 8
12 80 20
65 47 16
23 76 5
124 136 1
107 137 2
45 88 5
125 103 8
23 118 6
88 39 12
33 103 2
85 15 18
108 21 12
120 16 7
139 109 2
137 94 7
101 40 18
33 18 3
132 62 14
119 57 18
22 25 3
36 117 11
84 115 20
9 110 2
117 54 1
71 11 7
20 12 14
56 122 3
85 39 1
106 112 3
2 138 5
135 113 17
4 84 18
31 47 10
11 57 16
31 118 2
68 42 4
71 7 6
52 91 9
67 57 6
5 108 6
45 13 5
117 65 15
40 95 5
91 106 4
139 136 11
30 113 8
120 93 1
54 5 19
26 121 16
19 35 2
11 79 11
26 105 12
123 55 14
38 55 12
59 54 4
57 84 7
7 64 2
52 83 18
71 28 11
102 16 16
70 139 13
42 37 2
119 5 18
102 62 15
107 117 16
65 128 5
27 5 16
20 35 5
47 94 5
62 57 14
43 126 17
127 28 18
77 56 14
130 67 14
36 34 18
6 8 18
93 34 20
2 102 12
30 58 19
138 120 6
33 72 9
81 46 12
124 121 20
56 126 14
25 128 16
68 74 14
67 54 11
39 75 12
29 120 15
74 59 3
95 92 13
10 8 16
71 32 14
124 29 8
1 34 8
75 1 13
38 125 12
75 77 18
35 72 3
57 138 20
111 27 19
50 25 16
83 90 18
84 69 9
116 94 8
138 111 1
127 134 7
36 75 8
63 95 15
75 5 1
32 104 7
10 5 12
61 30 2
25 20 12
23 40 12
103 4 13
113 17 16
117 130 19
65 103 12
6 67 18
65 72 1
125 11 14
10 79 5
81 118 16
50 13 17
53 30 14
119 3 16
31 30 11
127 4 6
127 59 20
114 123 12
98 18 11
25 67 5
92 58 7
4 80 17
33 92 18
86 116 9
5 68 10
127 1 4
107 130 12
114 58 14
48 34 19
120 68 20
123 57 16
66 58 13
12 35 14
71 52 15
47 46 13
13 70 20
118 117 8
7 37 9
131 96 20
67 21 8
47 121 2
77 86 5
32 1 3
84 128 12
96 126 6
20 82 19
9 73 7
81 49 20
115 96 10
113 82 10
2 81 7
23 25 1
46 96 8
134 11 18
14 93 16
22 75 14
102 124 13
126 129 2
9 71 4
75 93 18
128 138 9
39 71 9
44 130 6
55 103 19
57 76 17
131 52 19
79 14 16
88 133 19
72 87 16
136 73 3
134 32 18
114 36 4
104 83 12
117 4 14
102 85 18
14 87 10
25 75 6
42 23 14
113 4 1
89 46 15
30 69 7
114 86 1
57 60 8
19 54 17
82 50 7
106 124 4
8 57 17
31 109 10
1 19 6
46 20 10
135 109 20
52 135 15
12 123 18
3 33 4
108 66 7
26 122 4
105 92 13
105 20 10
60 39 19
17 52 13
68 48 19
137 17 16
25 62 12
133 127 10
111 130 5
57 78 8
28 100 5
5 57 4
2 73 11
31 110 19
92 43 20
129 109 2
4 119 19
32 106 13
92 15 6
60 83 13
14 85 10
81 25 3
82 27 19
125 16 5
96 73 15
99 52 13
9 119 1
24 124 9
107 110 6
50 100 10
75 118 11
66 54 2
93 7 10
97 15 19
81 127 17
114 65 15
77 81 18
9 40 16
45 78 16
60 4 20
59 104 4
61 110 5
18 125 15
68 57 19
55 13 1
104 109 7
22 59 3
25 52 6
102 72 12
15 6 7
118 8 11
15 123 19
83 89 17
47 11 17
76 65 16
94 89 5
33 113 20
56 59 18
84 86 18
75 47 11
66 102 20
70 50 12
25 49 16
86 44 15
60 40 4
14 6 11
64 89 8
79 30 8
15 125 11
31 24 18
88 1 4
22 49 19
108 92 13
77 42 9
90 47 11
66 109 8
96 42 17
48 60 16
119 74 1
28 54 17
33 120 6
123 76 17
95 120 14
97 13 3
72 121 2
78 24 18
125 83 6
68 134 17
6 48 5
118 15 6
85 105 18
68 112 3
34 44 10
65 121 18
38 122 19
88 100 12
77 105 7
71 139 7
49 63 12
59 62 6
74 90 5
68 138 10
42 30 19
55 107 15
53 38 5
81 108 17
71 18 1
44 125 10
11 59 8
45 14 9
112 62 10
87 6 20
69 57 4
121 94 8
79 65 2
114 39 12
82 60 6
96 23 18
18 97 10
108 48 7
104 53 18
82 109 1
112 63 1
84 124 17
21 32 10
59 38 13
68 100 9
112 117 8
65 130 4
83 121 4
43 4 5
125 87 11
65 100 13
102 38 17
59 76 8
115 97 14
80 23 7
6 105 19
41 57 8
33 71 3
44 135 3
114 7 16
121 14 10
40 89 17
16 96 10
94 10 3
42 99 13
83 97 17
120 85 11
100 87 10
95 97 14
101 6 15
25 35 5
23 104 10
118 50 13
6 4 6
125 6 5
67 77 13
27 73 3
18 132 4
17 66 15
56 89 7
73 46 10
29 1 12
83 86 2
115 12 3
97 61 14
112 120 13
39 10 3
127 2 3
103 93 7
85 49 16
114 49 19
30 14 15
54 26 17
11 135 2
47 123 17
86 85 18
122 136 12
86 89 10
31 137 17
5 95 16
111 139 7
124 56 12
59 61 6
55 136 19
38 93 14
75 89 8
82 71 9
125 66 5
53 97 4
23 11 5
135 75 6
93 38 8
64 125 6
20 60 4
88 56 4
89 69 6
111 80 2
122 80 20
109 61 13
7 126 18
131 55 20
101 71 18
102 68 16
138 131 10
136 60 15
108 49 17
23 20 13
102 54 6
120 72 15
91 128 4
36 29 18
48 129 7
120 2 6
108 139 10
96 46 5
76 63 7
43 85 15
139 80 14
127 21 7
49 128 13
18 37 14
36 98 10
53 50 1
138 1 10
47 80 3
118 120 5
36 134 16
104 121 16
63 19 20
129 55 14
100 122 11
9 120 14
102 27 20
132 55 14
94 19 9
124 91 17
18 107 8
29 63 3
138 23 14
133 52 18
35 106 12
91 67 12
133 70 19
99 55 2
127 57 16
5 73 15
34 135 17
81 19 10
9 98 20
55 1 10
137 78 14
34 37 3
70 25 10
35 97 1
31 93 13
98 85 9
105 53 12
93 99 7
24 134 2
109 104 11
104 34 7
66 9 11
101 105 11
131 107 15
138 101 4
103 63 7
69 44 11
78 61 19
72 137 9
116 29 9
46 67 18
56 81 20
30 94 4
120 116 14
73 125 9
43 67 10
41 79 8
7 55 9
126 23 8
82 89 17
137 79 8
4 36 14
8 64 1
124 100 10
8 134 10
97 73 9
103 37 9
139 108 16
130 57 4
37 45 12
40 80 5
14 61 1
47 70 10
65 53 11
108 129 15
41 80 13
126 116 12
94 35 19
38 104 9
78 93 5
124 35 4
94 8 5
25 133 10
100 25 1
50 104 13
100 39 9
11 98 14
49 111 2
36 64 18
69 8 2
72 64 6
6 58 8
131 94 18
16 80 6
39 57 7
12 57 16
25 92 4
66 90 2
8 96 8
138 99 18
64 40 3
3 118 11
21 66 1
113 25 14
124 81 1
59 82 4
15 12 10
14 63 1
117 107 8
41 56 10
43 34 20
5 86 2
130 119 9
61 38 15
114 138 15
120 106 10
135 52 20
88 134 11
110 53 15
56 135 4
35 117 13
122 42 6
83 28 20
58 75 6
16 53 2
121 8 14
49 101 18
19 14 5
123 58 8
87 50 7
73 132 13
120 99 19
99 114 10
58 95 10
14 56 20
120 32 3
135 4 10
118 61 9
46 5 9
95 40 18
137 53 6
6 51 19
120 100 14
124 116 13
20 48 3
15 51 4
43 21 13
112 3 3
41 139 15
88 5 5
95 34 16
112 56 10
16 24 7
51 11 9
49 85 14
51 109 16
99 46 15
13 82 1
96 78 4
114 100 8
131 25 18
80 109 12
33 69 19
66 75 7
136 135 1
65 48 20
53 5 6
13 17 1
107 7 6
1 124 5
111 13 4
115 66 15
54 62 10
37 131 14
102 40 5
15 44 10
124 112 1
1 28 18
50 12 2
70 74 17
83 91 18
136 62 19
82 54 12
66 107 15
64 56 16
92 57 3
115 111 16
107 62 5
13 123 4
95 37 7
48 39 15
16 133 3
107 57 1
21 124 20
80 72 10
104 43 17
72 14 13
93 88 5
27 77 4
81 109 1
101 3 12
137 49 10
118 42 20
22 54 11
84 12 3
38 74 18
83 105 10
53 39 4
129 30 11
98 128 9
10 108 18
58 29 6
99 53 16
62 58 15
74 56 1
86 113 8
47 138 18
21 44 10
39 120 3
116 42 16
138 25 12
11 22 10
96 44 10
56 111 10
36 131 2
80 106 10
43 50 8
63 70 18
58 85 14
105 19 5
97 120 15
50 85 8
139 48 2
85 40 3
25 6 13
67 104 20
129 35 9
82 38 8
76 129 3
94 38 14
44 134 15
87 93 18
101 2 11
45 86 15
127 110 19
32 86 16
98 48 10
45 132 3
83 43 18
120 26 2
114 129 20
67 86 17
135 38 12
95 119 5
5 81 18
62 89 19
43 114 12
44 43 14
50 21 3
100 84 7
47 118 1
117 123 10
52 37 17
80 83 17
2 32 15
93 56 18
27 53 20
124 32 17
13 130 14
68 64 1
8 56 10
58 88 16
124 129 19
127 100 18
90 1 19
12 124 6
30 136 5
80 10 18
57 122 10
61 31 17
134 91 2
28 129 12
138 125 2
33 108 5
29 81 2
5 21 1
121 77 7
130 103 4
130 100 3
120 78 14
118 21 20
117 7 1
10 114 17
87 56 19
91 125 11
72 112 17
94 22 15
37 72 6
47 85 4
124 22 10
5 112 16
139 138 15
124 114 20
6 119 3
112 137 1
46 87 16
79 108 6
83 81 13
137 136 10
88 135 10
39 29 12
62 35 11
137 111 15
116 113 4
15 52 1
112 45 19
16 97 10
62 3 12
59 137 1
97 75 13
111 66 5
130 85 4
59 7 15
32 65 13
133 1 5
38 17 1
104 46 20
7 29 5
60 97 7
43 70 1
99 128 2
63 137 1
10 63 13
53 83 13
8 23 16
81 84 19
28 21 19
98 38 4
135 110 8
87 127 11
111 136 10
128 98 9
19 105 19
71 113 2
77 9 10
15 29 8
22 115 4
17 86 11
33 118 4
4 115 5
131 122 13
10 88 4
25 50 1
101 108 3
25 46 10
46 22 5
63 107 7
12 32 15
15 56 20
55 39 4
113 36 7
63 62 3
74 30 5
8 75 6
54 6 11
26 112 9
128 42 1
20 138 12
125 10 15
73 13 15
18 52 4
121 24 13
113 7 18
44 78 7
50 43 5
22 126 14
102 3 16
37 75 9
133 2 1
53 123 16
34 6 8
3 62 14
47 139 20
96 91 16
69 50 17
80 52 12
26 37 1
19 38 13
72 70 8
15 76 16
18 47 9
113 46 1
118 46 16
5 122 5
103 51 12
32 40 5
40 65 2
48 84 11
107 65 8
13 79 14
8 6 16
57 28 19
97 6 18
40 60 17
112 23 2
4 103 2
86 3 20
115 99 1
91 116 19
136 128 9
77 45 1
14 101 5
95 108 11
32 57 2
1 78 17
70 81 13
39 27 12
72 51 16
19 1 5
56 80 12
10 75 6
110 97 19
127 34 10
44 80 20
13 111 17
100 138 1
123 131 2
2 41 6
106 31 17
111 89 3
124 133 13
16 51 17
126 138 5
34 30 10
132 13 12
92 63 10
9 78 7
49 102 12
135 7 1
84 38 4
115 22 8
139 86 16
36 73 12
81 16 1
9 14 11
17 91 9
47 61 15
40 54 14
136 79 2
135 78 16
45 23 20
43 13 4
30 81 16
120 128 15
47 84 5
16 34 12
22 30 10
78 21 4
80 138 10
73 11 1
120 23 13
77 38 17
109 87 13
91 65 18
78 134 13
106 80 3
14 111 7
25 64 20
121 93 18
23 30 7
110 69 3
128 65 7
116 115 7
73 110 18
88 50 13
102 70 11
36 133 10
49 89 1
100 119 10
87 31 9
99 54 10
29 99 2
71 44 7
66 93 20
1 102 13
101 130 14
81 8 19
100 63 13
3 31 1
101 85 10
39 93 4
109 136 2
84 138 1
85 10 13
95 1 7
36 57 17
135 29 9
33 11 2
95 81 20
95 50 1
35 44 1
52 128 19
11 83 3
84 28 19
130 72 20
104 24 2
84 50 12
22 99 11
103 106 17
62 19 16
80 130 16
50 123 16
77 114 1
132 127 17
78 72 15
61 79 7
139 91 2
34 62 17
101 28 5
81 30 2
120 74 2
103 5 12
105 114 11
43 95 5
10 31 11
137 114 8
72 10 8
33 86 4
113 26 6
3 99 19
106 103 2
92 111 6
115 55 20
117 100 9
114 124 8
111 9 12
31 59 16
26 17 16
1 59 1
16 72 2
18 43 7
132 7 18
112 129 2
67 56 12
88 113 3
130 4 6
58 87 16
47 13 3
128 30 17
135 71 16
110 43 1
63 25 5
125 127 15
139 15 15
39 18 12
76 31 19
73 103 10
85 106 10
114 62 20
113 89 14
11 110 3
23 109 10
116 58 9
126 133 11
54 66 8
28 11 7
36 45 14
59 71 12
81 69 5
66 57 1
36 81 12
65 112 20
52 15 2
105 130 9
133 50 8
98 126 2
66 106 5
8 35 9
128 19 17
28 73 8
3 94 19
54 108 1
68 8 1
61 52 13
69 87 6
134 102 10
51 136 18
97 3 20
35 124 19
37 78 17
74 116 19
73 87 3
43 48 15
111 134 12
58 66 4
76 99 7
82 101 18
116 85 16
62 72 4
110 77 5
87 89 6
34 68 14
130 97 8
34 18 10
129 124 5
14 45 9
28 19 17
89 60 14
107 56 4
107 138 8
49 123 11
25 9 6
87 53 15
111 96 19
129 101 6
138 34 13
1 93 10
98 76 12
46 33 20
54 101 18
16 121 20
111 78 5
121 33 16
117 87 9
95 136 11
11 95 17
47 29 6
92 110 17
7 71 14
71 101 14
59 24 8
29 32 10
62 10 8
105 70 2
84 116 11
110 68 15
76 123 14
110 55 8
92 7 5
38 94 1
66 125 2
35 40 8
18 84 9
112 102 12
95 109 19
59 78 11
114 135 4
54 33 14
10 70 4
72 15 17
110 14 9
38 97 9
112 110 2
123 10 19
92 68 8
31 78 11
75 98 17
107 122 7
49 104 14
49 79 18
139 51 14
63 83 13
130 35 10
26 85 11
66 16 13
41 105 11
55 126 3
7 28 6
86 103 14
48 26 18
20 65 15
107 1 5
124 27 8
56 43 11
42 11 18
119 13 6
134 98 4
110 7 4
28 75 14
30 91 4
56 84 4
89 20 11
139 137 10
42 101 5
6 114 19
138 19 7
109 96 1
55 35 10
50 90 5
40 88 11
40 86 1
4 8 20
32 13 1
133 61 11
131 80 17
55 65 12
117 115 11
33 64 18
18 103 2
113 3 6
4 132 17
139 23 13
121 47 7
66 101 4
46 78 9
57 1 1
69 63 18
135 122 1
113 38 3
77 33 20
4 134 15
126 32 2
138 70 9
107 2 9
80 113 6
72 75 13
109 31 3
40 107 16
64 20 20
94 92 17
6 93 2
53 24 10
20 74 18
9 96 15
30 84 20
104 44 6
134 130 13
101 109 2
121 131 14
8 85 11
66 139 8
65 101 4
51 12 4
7 33 5
90 124 1
134 95 6
34 15 11
3 47 5
123 127 10
49 37 9
23 137 4
90 77 3
12 26 14
93 3 3
69 130 17
12 5 7
97 72 8
45 120 14
37 4 17
6 3 7
47 100 20
99 35 13
92 13 13
69 24 6
132 86 12
80 2 16
12 3 2
42 41 7
94 125 4
125 118 6
134 133 13
29 45 11
82 113 9
1 64 14
14 124 11
62 28 10
133 53 3
111 16 9
104 77 12
10 90 18
96 82 19
89 65 4
138 128 17
61 23 7
133 97 11
70 85 13
58 78 4
120 7 6
71 106 14
76 48 12
70 72 10
125 133 18
110 126 5
18 105 1
20 23 12
68 32 17
79 103 20
135 39 18
29 113 15
99 45 4
133 38 2
