115 7786
67 87 16
87 27 12
55 25 18
39 88 6
68 114 8
67 52 3
45 37 17
99 63 14
89 31 10
96 20 9
2 74 3
102 14 20
37 112 9
22 11 2
37 104 5
88 101 18
19 47 16
7 30 1
45 20 11
71 115 17
9 1 16
29 38 20
78 53 17
108 87 18
89 8 6
20 15 17
39 52 9
38 109 10
56 9 13
113 85 18
84 82 15
65 88 15
89 100 20
103 41 5
40 86 20
50 25 7
90 30 14
107 28 3
87 95 9
65 6 7
31 75 18
20 37 7
21 44 2
77 14 13
11 56 19
85 7 6
115 55 12
44 73 8
40 83 4
45 61 1
22 103 10
33 75 19
93 13 15
9 26 13
64 69 2
87 104 18
27 33 8
1 30 7
100 11 4
87 100 5
30 95 17
49 103 2
96 68 18
15 39 18
80 42 17
110 75 13
22 38 12
59 22 8
11 97 14
78 107 8
28 111 1
26 63 18
57 101 16
5 68 5
63 51 6
23 19 14
60 47 18
99 9 18
80 74 7
113 60 1
8 72 7
64 58 2
68 27 18
16 77 16
55 112 9
16 44 18
114 52 8
104 110 5
102 71 5
69 85 13
17 44 6
85 70 16
2 48 11
73 45 11
46 104 6
28 101 18
16 95 3
19 50 19
48 1 16
15 48 8
79 85 2
8 28 15
112 73 18
55 100 10
7 115 4
56 36 8
52 67 10
1 84 17
81 29 10
67 19 15
37 61 20
64 75 1
21 94 12
22 98 1
38 98 3
73 15 4
41 81 6
9 93 4
54 112 3
113 80 1
55 1 13
4 81 7
81 3 2
98 24 6
23 62 13
20 36 19
27 36 2
4 101 1
17 100 20
109 114 3
112 79 2
78 82 15
98 82 15
6 73 13
9 85 4
65 34 13
58 32 7
72 13 20
34 111 7
110 2 19
93 104 7
109 14 11
78 34 3
88 70 13
112 13 17
49 53 19
44 1 8
63 29 15
68 103 20
78 1 17
71 32 19
18 22 7
1 92 17
112 105 13
87 90 14
42 109 19
42 23 3
88 30 20
75 114 2
92 52 12
99 10 8
86 15 6
65 101 7
110 44 15
84 103 3
21 75 9
43 51 2
9 44 15
63 69 18
34 60 1
60 104 14
46 91 8
95 5 10
20 28 20
8 82 6
51 108 9
30 55 19
9 105 10
87 49 20
50 112 5
27 34 10
23 55 11
63 36 15
76 110 13
60 65 13
52 81 20
8 49 3
14 94 19
79 45 8
75 70 16
11 36 6
65 53 18
55 17 14
49 39 8
114 13 11
79 17 5
29 47 18
24 30 12
69 80 13
23 57 3
15 12 2
16 100 16
26 70 3
24 100 5
4 1 10
50 64 19
73 94 2
26 75 7
65 33 9
70 52 6
86 36 13
2 86 13
89 13 4
73 17 9
90 8 13
39 114 13
34 50 8
10 41 5
42 97 20
33 68 7
45 38 14
17 57 4
15 30 8
70 4 17
13 110 6
44 105 3
73 19 11
90 51 4
26 96 11
31 14 7
7 45 8
11 114 18
32 29 8
92 23 20
38 36 13
13 71 3
102 24 18
29 21 9
76 51 7
82 96 7
93 111 4
26 24 11
5 91 3
28 32 17
62 87 9
51 99 17
74 85 12
1 15 12
101 90 14
39 96 11
35 39 8
98 51 12
27 99 20
115 24 3
46 114 4
17 16 3
25 2 5
84 86 13
24 83 15
75 6 2
52 30 4
72 102 12
62 57 4
85 109 19
100 50 18
115 4 19
18 48 14
5 50 18
87 4 2
110 68 3
24 113 1
74 70 20
46 105 2
39 109 11
105 48 7
109 11 2
58 108 14
47 13 7
12 81 3
14 39 12
3 71 9
48 60 10
104 70 12
68 86 2
6 29 6
64 21 11
12 33 17
52 15 18
17 92 12
73 25 16
28 88 19
104 54 17
76 5 11
94 89 14
72 47 20
92 17 11
26 16 4
40 33 3
63 49 12
1 12 7
5 67 12
44 90 3
107 51 11
102 41 9
43 65 20
93 15 14
51 88 4
16 21 15
16 32 13
95 33 12
94 31 14
96 58 16
26 2 13
110 94 12
66 19 12
103 105 9
16 35 14
65 46 8
88 25 3
63 96 14
86 68 9
33 80 20
11 74 6
76 92 9
63 82 17
98 66 10
35 29 16
80 31 9
6 80 6
1 40 14
73 49 7
84 8 4
61 99 12
26 82 20
8 32 1
42 77 17
89 22 4
107 102 6
40 18 19
47 31 11
48 104 16
14 84 16
63 19 19
24 90 7
50 56 10
23 95 13
65 1 14
33 9 11
73 66 13
81 14 11
68 61 19
64 92 19
101 56 20
64 96 4
68 30 17
2 52 11
1 19 3
104 51 9
96 8 9
82 31 12
45 76 7
21 90 17
76 24 18
73 64 5
103 62 13
56 22 13
63 9 15
44 16 3
34 5 16
81 62 15
41 83 2
32 107 19
55 79 2
21 20 4
14 6 11
88 22 8
96 41 13
14 30 18
18 100 13
79 2 9
15 72 12
87 52 5
9 71 20
90 49 8
112 84 12
18 83 20
75 28 18
6 5 2
43 9 3
106 63 9
79 16 12
15 55 5
102 69 2
78 3 2
113 102 1
89 14 10
95 36 12
79 12 17
86 91 5
66 107 17
80 63 13
66 17 14
100 32 19
73 7 1
46 38 2
25 73 13
18 39 13
5 15 17
70 23 5
34 85 18
1 3 3
114 90 11
26 21 13
40 82 15
111 1 15
13 6 6
86 75 3
28 89 7
47 25 20
68 23 19
113 65 6
97 108 18
45 114 16
13 83 12
99 112 10
89 45 11
70 60 15
87 41 4
34 79 20
87 111 13
72 58 13
2 90 2
31 74 14
15 87 15
104 71 7
85 62 8
7 33 17
108 4 10
86 55 8
114 74 8
115 48 10
105 62 14
65 67 16
42 60 3
78 45 7
76 81 3
25 115 5
53 58 6
62 39 6
52 80 15
26 15 15
41 35 6
43 112 10
62 112 13
39 77 7
98 29 13
35 104 10
73 76 17
26 57 11
67 109 2
28 37 14
49 115 12
113 38 8
104 2 7
103 48 11
22 53 20
37 36 7
62 92 10
15 64 6
26 71 8
62 91 4
101 85 18
82 42 1
19 6 11
2 59 12
100 19 7
66 25 2
21 74 5
13 57 14
4 38 13
37 77 2
4 3 14
39 25 5
88 5 4
72 23 2
39 47 15
59 23 11
49 91 18
58 105 9
55 10 8
63 65 12
109 107 5
16 33 8
80 55 4
102 100 11
82 51 14
66 59 14
25 15 18
2 95 3
89 6 11
82 112 7
114 47 14
95 101 9
98 102 20
25 83 2
107 43 15
16 75 13
35 54 7
72 93 2
77 50 5
91 111 10
39 102 10
17 27 16
77 82 7
69 27 1
84 101 5
20 56 3
91 33 4
70 100 20
62 95 10
100 98 19
25 63 17
68 115 7
50 77 10
68 76 5
53 30 17
10 85 14
113 44 10
59 40 19
60 23 9
84 102 5
54 101 3
103 79 5
93 10 2
53 42 12
99 93 11
68 21 15
50 36 8
66 94 5
7 54 14
94 110 8
13 26 16
97 64 16
113 15 16
54 25 20
57 67 3
51 61 1
26 62 6
83 53 14
79 73 12
44 113 5
52 39 3
81 98 2
33 44 3
59 7 8
86 97 1
40 96 6
44 11 18
3 100 6
41 30 18
98 68 14
31 42 14
13 28 14
49 97 15
36 78 7
2 72 19
73 47 19
14 87 13
46 86 5
22 1 8
60 30 12
50 5 7
43 18 2
44 93 7
45 66 17
89 49 4
37 17 17
25 31 20
12 95 16
29 4 17
58 56 12
79 19 16
109 63 4
103 21 5
70 47 15
3 30 18
5 13 14
84 28 10
24 21 16
42 112 16
25 9 19
63 108 19
82 40 16
92 87 9
6 52 15
63 20 9
63 44 15
106 59 7
16 69 8
74 16 6
89 114 15
65 19 4
112 64 18
77 6 5
22 62 14
39 33 11
102 48 9
76 96 12
75 22 1
93 30 3
83 58 2
70 85 13
16 4 15
49 59 7
24 45 9
68 40 19
100 4 2
62 113 4
33 49 15
97 44 6
50 83 16
40 20 2
9 60 20
70 97 1
91 40 2
65 86 20
15 42 1
58 17 13
87 83 15
5 1 11
99 77 11
20 31 2
41 23 18
7 111 18
24 69 16
58 81 3
54 43 17
25 66 19
3 26 19
34 99 19
77 68 1
50 67 9
36 108 17
114 67 17
31 91 3
101 35 12
35 46 1
29 28 16
41 36 20
3 6 20
69 72 20
6 81 16
39 51 20
83 36 4
84 71 19
12 73 17
57 100 12
37 13 18
82 69 4
106 37 12
66 22 7
86 18 13
70 49 4
100 23 5
23 114 8
113 43 2
56 93 17
70 48 10
22 93 17
87 17 15
60 66 2
77 91 9
33 50 3
55 49 3
81 10 10
14 96 4
28 20 2
66 15 10
38 31 17
114 113 18
76 88 6
5 9 20
54 61 15
4 45 3
112 28 2
98 41 19
34 86 9
5 36 3
95 10 4
90 110 15
52 66 4
97 90 7
41 66 2
74 36 2
21 32 15
115 58 18
109 102 10
10 114 20
75 44 3
66 102 13
74 113 6
11 86 5
13 64 18
71 18 1
74 38 15
72 28 3
81 43 15
57 86 17
25 89 10
115 1 3
14 3 3
2 99 4
108 112 19
115 84 11
5 92 11
33 2 3
75 11 2
113 36 18
112 53 12
38 52 20
54 20 10
71 78 15
48 110 14
49 10 18
35 94 13
88 14 16
37 74 15
86 41 13
98 54 13
68 89 20
64 68 17
77 60 3
98 80 14
16 114 1
56 7 2
51 110 9
94 109 9
86 100 6
56 90 17
4 59 5
28 79 14
1 76 13
28 43 11
83 50 4
54 42 11
64 76 19
115 57 11
90 45 18
4 89 16
31 16 18
106 32 2
80 45 5
19 58 12
64 23 17
52 23 15
60 49 14
68 54 1
15 101 14
48 92 2
21 38 7
79 56 12
101 17 16
87 74 12
91 109 16
106 94 9
89 110 18
63 42 9
39 36 17
14 66 17
47 93 12
115 64 12
23 102 14
113 95 9
5 90 17
94 84 15
41 11 15
20 17 13
33 83 2
97 60 5
12 59 2
39 98 6
17 67 20
74 94 7
49 13 3
66 10 3
74 11 5
71 36 12
1 8 13
105 46 12
25 79 3
92 54 6
35 108 6
83 5 9
114 36 15
105 8 20
47 97 6
64 6 18
53 52 2
86 82 1
95 7 14
1 107 3
31 69 12
82 11 3
30 17 12
53 94 11
19 66 18
100 71 9
106 61 19
32 68 12
77 74 17
112 103 5
95 114 7
11 9 9
80 103 11
98 53 1
99 25 9
107 86 8
106 71 19
58 62 5
33 70 19
73 36 18
18 107 20
114 94 2
114 48 2
61 88 15
32 53 20
93 34 2
47 12 4
72 85 1
79 68 12
113 59 11
112 55 5
110 4 6
108 93 16
81 54 5
49 114 12
83 103 5
94 13 17
45 15 15
48 56 7
59 45 7
6 101 3
31 39 13
18 24 2
91 85 18
77 29 15
26 101 1
4 69 18
83 13 12
29 16 10
96 87 16
29 10 20
86 44 7
11 42 9
112 71 18
43 76 3
45 11 2
61 11 4
54 80 5
69 20 7
15 84 4
2 12 3
29 70 3
43 26 20
102 101 3
31 13 16
3 81 1
40 94 3
16 10 2
51 29 10
65 57 10
33 99 2
47 85 17
36 18 11
101 63 18
13 4 1
93 41 19
29 97 12
38 112 4
16 64 12
6 14 8
82 46 4
68 109 15
56 30 19
56 32 2
1 45 5
57 1 14
38 33 2
51 91 2
16 79 4
10 91 11
94 85 18
47 112 2
108 13 14
49 86 4
17 8 18
23 75 15
21 66 17
112 101 15
98 70 6
15 71 7
45 71 19
84 53 5
60 68 12
23 43 15
62 45 17
47 40 1
40 52 9
72 83 2
41 37 7
34 94 8
101 33 15
46 12 3
11 73 8
104 21 19
64 56 15
38 46 1
106 5 6
15 76 3
41 18 11
54 102 12
99 15 15
11 104 14
114 26 12
79 82 18
18 12 18
8 33 3
57 63 13
64 34 8
37 8 14
42 111 7
85 27 5
22 96 5
46 14 7
68 24 15
79 99 13
98 64 11
6 71 4
59 78 9
3 74 7
87 2 3
56 25 6
36 94 7
66 68 16
107 59 2
90 106 2
56 89 9
59 105 8
99 89 9
25 107 15
100 81 4
30 100 13
8 40 16
24 78 14
112 83 3
13 72 16
98 36 14
50 70 7
89 108 4
92 111 18
17 90 3
31 57 5
78 83 19
34 83 8
107 65 20
58 104 9
107 75 15
81 67 10
5 85 2
2 78 9
36 112 5
73 27 18
22 104 10
97 95 1
63 110 3
68 108 16
28 114 16
83 81 1
94 99 11
27 35 13
26 31 5
47 58 4
44 85 2
105 80 10
42 74 9
96 95 16
80 107 18
61 74 6
19 107 19
63 93 1
17 61 5
14 42 12
104 23 20
96 107 20
41 6 20
114 93 15
114 14 3
33 93 6
98 46 10
1 104 7
43 22 5
20 35 8
91 23 20
55 20 1
72 60 8
33 76 1
27 74 9
47 8 6
27 7 13
98 7 8
91 50 9
47 69 1
91 88 16
6 35 14
97 58 7
104 75 5
22 2 16
15 68 17
61 38 17
7 98 1
69 17 12
103 69 11
10 5 17
106 80 3
95 39 8
90 78 11
67 61 6
89 36 8
62 104 9
20 50 4
7 20 15
34 41 11
24 5 5
20 61 4
11 23 15
4 9 6
95 46 7
15 28 13
21 26 3
71 8 11
6 48 13
47 53 9
66 113 13
77 37 7
80 62 12
28 38 4
90 5 8
20 49 8
66 108 1
73 53 16
22 75 6
105 89 18
83 10 4
52 91 16
95 82 7
55 101 10
34 48 20
100 40 20
57 79 1
96 55 6
102 28 15
69 54 18
37 103 20
85 42 11
66 93 20
45 77 19
11 52 15
87 3 1
115 70 6
70 107 2
45 34 3
19 3 1
94 86 8
3 15 1
53 43 15
85 20 11
56 40 3
72 109 8
2 13 15
94 51 2
64 91 6
96 108 1
91 17 1
44 68 15
63 53 6
5 86 4
98 38 17
64 30 3
44 40 15
10 99 2
22 92 17
72 14 15
18 98 10
97 35 15
62 1 6
49 14 5
103 71 8
18 75 13
57 109 13
59 21 18
92 42 6
49 33 9
85 108 2
40 58 11
109 46 8
12 106 13
22 36 16
42 63 13
36 101 12
14 20 10
29 81 14
40 11 13
68 107 19
58 29 10
110 26 4
75 98 10
60 87 16
112 72 20
65 93 3
102 82 12
90 13 7
60 52 14
82 4 10
115 78 10
71 73 6
105 86 13
93 3 9
50 19 11
44 48 2
27 100 16
39 1 15
96 72 13
30 85 15
2 87 17
21 92 13
40 47 8
87 103 19
13 89 19
102 35 16
97 32 2
98 83 18
112 62 14
15 33 2
52 9 6
91 73 13
80 60 11
52 95 18
42 5 15
76 86 13
10 24 11
78 98 14
76 85 15
101 77 17
73 58 9
35 110 5
108 36 19
69 14 1
45 23 2
42 93 18
16 70 9
66 104 14
81 19 18
90 72 16
43 85 9
68 92 5
2 110 18
87 36 2
90 68 12
13 62 2
59 87 15
24 105 12
113 78 20
72 55 9
24 73 10
16 62 20
2 36 12
75 32 20
88 94 14
51 34 11
107 97 18
19 71 9
56 53 1
2 4 14
104 86 6
94 8 8
100 38 13
18 78 6
17 7 9
62 48 9
64 51 2
10 6 14
102 86 13
51 71 5
105 83 17
35 90 3
23 79 18
6 42 5
16 105 7
55 26 15
81 31 9
68 2 13
13 34 2
19 1 11
102 6 10
93 65 10
73 103 17
114 89 13
6 11 2
31 20 2
78 8 11
96 85 9
2 115 4
92 14 1
102 83 4
107 110 17
39 15 19
6 114 11
13 75 8
50 111 18
75 96 9
17 37 20
23 63 17
23 81 3
28 2 9
38 55 12
7 97 18
82 94 18
35 48 15
39 21 1
102 99 19
13 100 12
98 110 14
43 49 16
99 56 2
83 22 13
81 73 7
83 17 1
66 70 16
69 53 19
8 115 11
106 55 4
91 93 16
56 50 2
52 14 13
86 113 5
9 64 6
14 17 4
15 11 6
63 1 8
79 43 15
18 102 5
110 74 7
62 106 3
59 106 13
65 21 1
33 66 8
82 93 5
54 93 19
61 87 5
86 69 9
46 76 1
12 97 13
21 108 15
86 13 7
58 111 14
24 111 16
74 25 4
68 98 17
57 50 14
10 73 11
38 84 20
105 100 13
26 35 9
104 58 6
64 16 6
94 101 3
87 42 9
67 51 4
104 32 16
73 23 14
80 24 18
57 37 8
91 45 3
111 23 10
40 110 11
19 78 14
87 55 8
92 86 4
66 109 9
30 34 18
7 78 15
69 12 12
113 94 2
2 31 16
81 25 15
36 68 13
46 66 8
79 15 15
51 21 20
51 106 3
17 5 6
111 25 11
53 67 2
18 91 17
80 108 9
32 74 12
52 55 4
35 42 5
79 102 13
2 105 8
51 65 3
51 38 9
99 13 20
52 84 3
9 77 12
68 66 13
24 46 11
47 91 6
42 51 3
57 45 14
84 31 3
35 98 20
52 6 16
58 14 13
65 91 10
64 50 9
19 11 13
102 54 18
94 7 15
48 59 9
68 110 2
18 84 5
94 3 1
43 111 10
8 45 10
22 30 10
42 85 7
20 92 1
68 35 2
37 46 15
54 31 11
85 49 5
29 44 15
54 105 16
97 79 10
86 96 9
7 89 2
91 25 15
12 70 9
81 13 2
50 62 6
22 34 19
92 89 2
22 40 2
110 8 18
36 89 11
106 64 18
108 29 2
24 96 18
56 76 2
65 24 5
66 6 7
86 14 7
44 24 9
36 70 10
76 50 20
16 27 1
82 35 3
7 31 20
76 52 15
56 73 18
68 50 3
45 1 2
60 27 14
72 80 5
8 59 18
39 104 18
59 39 20
20 108 16
75 82 13
72 110 17
7 59 6
7 72 8
51 85 1
15 81 3
74 83 13
79 32 17
2 109 8
84 93 9
40 104 5
11 70 8
15 5 19
90 19 6
72 101 13
91 57 9
101 49 20
69 94 2
57 96 4
5 8 3
24 22 7
12 111 3
114 69 6
68 33 10
53 95 5
12 61 20
60 20 2
28 52 11
50 15 20
8 101 10
5 99 8
111 51 3
92 103 9
26 87 6
45 3 6
34 30 19
79 54 15
9 102 12
17 87 13
38 87 13
50 22 15
42 81 9
61 93 4
109 71 13
19 74 5
52 63 17
90 34 1
24 56 15
112 24 5
94 68 6
5 16 11
82 10 7
25 58 5
112 76 20
70 17 7
17 60 8
67 29 6
32 58 2
92 63 7
63 11 20
83 98 3
38 114 1
71 75 8
6 85 8
30 37 1
20 1 20
52 59 1
19 106 3
82 18 15
7 103 4
61 3 4
17 77 4
39 64 11
48 88 12
60 90 13
99 109 3
13 108 2
33 16 11
51 94 18
32 110 1
12 50 4
52 3 20
1 108 4
108 50 20
83 54 14
62 69 11
71 67 3
86 52 11
81 56 14
92 21 20
27 67 16
46 113 6
51 105 11
35 43 16
12 108 17
97 53 12
69 99 3
54 44 14
2 42 11
56 104 1
62 44 2
7 109 3
114 22 16
52 5 18
99 74 3
26 108 19
5 4 11
109 32 13
19 65 8
17 86 3
85 91 13
92 5 1
30 40 16
39 20 16
32 25 15
115 35 18
10 47 14
77 63 20
2 33 17
99 105 14
67 12 13
87 9 16
13 10 10
47 42 8
36 52 9
107 30 4
16 31 8
49 74 1
32 81 6
106 91 12
111 43 5
40 31 13
1 43 8
92 106 19
47 32 14
77 47 16
9 94 14
100 62 17
54 57 20
34 89 1
94 106 13
31 83 10
26 81 13
90 112 6
68 44 2
76 39 15
60 100 4
107 83 13
29 32 4
7 39 8
54 23 18
96 103 10
100 39 3
91 115 8
98 76 5
63 27 4
57 85 6
85 18 9
108 56 17
46 79 6
27 66 15
113 67 9
79 94 13
48 31 19
43 103 18
60 38 15
93 96 9
21 46 15
18 15 16
71 10 12
8 88 2
82 19 6
1 83 10
12 84 9
41 93 8
104 18 11
3 78 3
12 36 1
70 36 19
109 23 16
8 22 19
108 82 11
111 92 15
113 54 18
26 106 10
27 77 12
65 31 2
115 5 19
13 29 17
24 3 18
48 78 3
43 54 17
57 10 6
115 109 19
26 50 4
67 66 18
103 78 1
63 84 18
56 16 20
3 75 4
115 44 13
10 22 11
101 65 2
94 16 19
91 20 11
49 101 10
39 41 17
75 74 11
71 90 17
100 1 20
96 110 6
109 105 11
91 86 15
93 106 11
60 46 13
78 5 13
9 92 9
51 46 10
53 25 18
33 36 15
5 66 3
11 62 16
97 8 18
104 35 14
34 102 7
80 28 20
33 73 10
85 97 7
3 34 13
24 2 16
35 80 3
16 87 20
4 6 6
37 9 12
92 72 13
26 37 17
35 86 19
109 55 18
98 34 7
99 49 14
60 69 16
62 7 7
33 1 18
32 26 11
58 60 1
59 71 6
26 73 8
8 107 14
74 106 20
36 59 15
97 83 13
32 83 11
69 9 3
24 76 18
21 101 12
10 109 10
101 51 4
100 94 17
9 68 4
61 110 9
69 109 17
29 33 14
101 25 4
25 54 6
9 39 17
68 1 9
102 37 20
31 66 7
45 13 5
55 111 4
55 88 11
59 9 2
95 37 8
45 51 1
86 106 13
88 97 11
44 97 15
20 59 1
99 32 2
38 21 12
113 46 6
92 82 13
38 34 5
100 68 16
70 87 12
106 46 15
67 98 11
29 40 18
71 74 15
79 109 13
87 93 13
22 78 17
57 114 17
105 107 9
104 67 14
58 103 3
92 102 19
11 96 1
28 78 9
105 12 5
5 93 14
97 61 3
100 113 12
88 16 9
48 9 12
86 110 8
96 90 8
8 70 16
14 98 20
19 92 6
32 5 9
102 111 12
1 69 16
16 78 15
98 106 14
55 16 5
32 46 2
69 81 5
39 112 11
79 10 13
82 22 17
83 90 4
115 69 19
42 66 20
114 98 4
30 29 17
54 38 18
64 19 14
94 100 15
29 20 9
98 85 4
2 100 18
21 29 11
58 39 17
91 34 13
47 45 2
40 74 11
48 115 3
66 2 20
104 1 1
61 30 16
13 73 11
64 79 2
51 10 3
24 84 4
63 43 7
66 78 20
28 9 7
27 84 4
99 46 12
110 43 5
4 35 8
105 11 13
49 37 9
48 97 15
73 14 7
45 87 11
58 98 2
100 27 16
12 47 13
61 111 15
88 3 2
69 38 5
82 99 13
58 45 16
65 103 13
66 87 6
29 99 8
56 43 17
46 13 4
59 67 16
61 71 5
98 32 8
17 28 16
81 15 1
32 3 18
4 28 16
103 115 19
47 89 14
76 7 9
28 30 7
115 6 9
31 63 19
81 80 11
93 59 13
108 3 20
27 1 12
54 30 18
35 51 7
62 4 19
115 30 19
8 100 16
16 54 12
21 28 5
27 87 4
102 8 8
96 59 3
114 62 15
47 61 10
113 69 9
93 101 13
19 45 16
60 71 12
105 74 9
97 71 12
42 71 10
40 35 5
104 95 14
50 63 20
107 87 3
103 37 10
56 98 15
39 10 7
36 90 19
100 85 3
52 33 15
107 70 11
28 56 19
100 55 5
75 110 6
101 22 13
92 67 9
100 111 16
14 114 4
86 38 13
113 37 9
48 63 3
43 75 20
81 24 2
60 8 14
55 30 10
70 44 13
52 69 13
52 24 8
94 1 8
59 24 1
108 113 17
17 72 11
102 107 6
114 96 11
21 65 7
45 82 4
32 15 20
61 69 20
19 70 4
104 26 4
53 32 5
36 47 11
31 37 3
55 114 19
20 107 7
94 21 2
104 66 16
47 46 3
35 89 18
104 5 2
90 101 17
22 39 19
2 49 4
39 57 10
69 107 13
102 94 12
55 85 8
58 76 6
16 98 3
72 40 16
50 24 19
42 103 13
53 24 3
9 108 2
111 115 20
97 13 15
53 69 2
10 115 8
69 102 20
115 54 5
56 8 6
29 5 1
19 69 19
86 51 3
37 108 9
9 63 8
110 104 14
65 75 19
90 70 18
8 75 11
21 72 4
91 42 6
59 16 18
31 27 14
56 106 1
68 94 14
17 70 4
106 42 14
15 1 4
40 24 14
15 82 12
90 97 9
86 7 6
112 50 17
9 97 11
42 69 15
50 110 8
64 110 3
16 107 9
56 37 4
23 83 5
21 53 1
27 54 12
26 44 10
24 14 6
92 65 5
76 97 7
108 88 15
66 27 10
88 109 7
100 65 12
111 107 20
105 92 12
72 104 15
110 81 8
43 73 11
12 102 2
51 80 11
46 71 2
77 86 3
71 95 9
59 91 11
41 68 10
41 38 16
12 49 10
115 87 19
15 63 20
94 53 2
66 36 16
54 9 6
33 69 1
111 75 1
10 110 16
47 22 7
2 108 14
18 103 18
96 53 4
64 33 15
47 26 12
24 51 12
35 1 10
73 95 9
90 29 7
69 42 8
53 45 10
36 25 4
56 54 5
60 26 13
72 52 20
114 95 18
78 77 16
8 91 8
69 110 4
57 48 15
35 52 11
85 104 17
23 48 4
100 66 10
61 46 4
37 96 17
48 14 3
112 106 4
11 111 16
74 26 17
54 114 7
1 99 2
25 44 5
74 97 7
92 30 12
52 26 12
104 112 2
104 89 13
12 99 12
65 98 18
82 81 12
58 99 3
99 75 12
6 109 6
23 6 9
104 87 16
4 54 11
115 79 2
57 62 4
40 21 7
111 49 2
112 66 19
3 79 9
25 84 8
20 8 15
113 14 3
3 33 13
81 99 1
47 65 17
42 113 19
34 75 1
78 99 17
17 20 1
76 18 6
25 10 9
28 42 13
108 43 5
37 1 6
101 5 5
102 62 13
12 62 10
28 81 3
5 115 8
30 9 17
74 68 9
76 4 17
16 92 6
15 78 7
65 41 1
37 6 17
67 92 6
92 95 19
44 15 7
38 90 15
67 38 14
82 14 11
114 109 10
63 34 10
66 28 3
71 50 10
48 29 1
108 60 19
89 15 2
4 91 15
112 100 7
113 11 6
54 65 8
103 77 7
33 4 15
110 27 14
46 68 17
28 39 8
25 53 9
66 99 19
49 84 11
60 39 2
26 98 1
4 90 1
7 91 20
70 72 17
114 12 16
4 106 10
109 39 8
79 115 3
22 43 5
68 46 14
19 39 11
59 75 20
30 48 16
25 106 8
89 99 14
15 93 11
53 103 3
28 40 17
48 5 13
21 104 18
70 61 5
8 48 19
9 6 14
66 100 17
63 107 4
104 69 17
18 27 13
19 51 18
13 60 20
89 94 2
108 39 4
95 22 2
76 111 9
110 23 13
31 90 2
7 69 10
45 7 2
75 31 2
110 71 11
112 14 18
10 89 15
45 14 19
111 42 15
53 48 13
4 92 7
59 66 18
90 98 10
81 111 12
56 58 3
76 34 9
85 102 19
53 49 10
110 40 17
66 45 14
80 29 16
73 33 4
3 105 11
69 88 20
77 52 3
16 81 7
59 101 6
40 32 1
52 17 7
50 8 7
5 32 8
2 64 13
109 24 20
34 64 11
113 27 8
85 31 17
114 66 7
14 36 20
106 40 8
21 7 2
102 10 9
77 104 7
8 36 12
70 81 5
84 1 16
54 1 1
91 24 14
20 32 5
111 21 2
3 56 5
34 27 2
67 17 9
91 9 8
91 89 4
103 27 12
30 80 5
106 79 5
50 54 20
11 46 19
111 8 14
12 24 14
15 102 3
87 89 11
36 79 18
109 73 7
83 105 5
10 98 20
96 71 2
25 108 17
72 65 18
66 90 4
20 27 5
5 26 16
16 1 2
115 105 18
9 87 17
58 31 19
61 22 14
17 104 11
100 78 7
88 95 4
92 22 11
9 22 12
71 104 6
17 10 19
50 113 2
34 92 8
55 97 10
34 77 8
55 107 14
100 41 7
102 44 7
14 35 6
28 106 17
26 3 11
53 113 18
53 91 8
61 97 17
3 20 7
2 19 10
93 18 3
30 46 13
1 50 2
43 69 12
6 106 3
106 68 16
11 89 7
46 80 16
9 57 4
7 87 9
32 43 8
115 42 14
47 44 7
20 106 6
23 111 16
7 64 2
66 62 6
1 59 8
32 78 20
95 23 6
17 14 11
75 104 9
3 88 2
67 4 17
30 69 15
43 87 15
98 15 7
31 109 18
10 34 3
26 64 5
12 44 6
65 70 20
16 74 17
104 47 15
19 40 12
45 90 6
88 38 3
94 72 9
44 31 12
76 104 20
23 49 14
29 64 2
17 110 9
112 96 8
28 68 10
12 96 14
105 35 20
18 13 20
80 114 16
113 10 16
49 77 7
86 16 19
97 111 4
105 36 2
34 20 20
84 34 6
99 31 13
108 76 13
86 2 15
90 105 5
74 87 17
11 76 20
42 82 10
92 101 9
77 36 6
60 83 10
69 43 2
40 62 9
31 51 13
105 38 10
62 111 13
104 41 14
34 22 1
50 61 8
106 7 8
88 107 6
96 43 19
91 49 6
89 20 5
25 41 6
43 97 17
94 12 4
16 85 16
22 14 10
104 85 20
67 77 15
87 68 9
12 109 11
95 20 10
101 113 11
96 13 1
84 92 1
110 97 2
81 48 4
100 37 3
76 38 16
17 52 2
14 5 4
43 25 2
96 44 9
81 21 9
75 2 11
58 67 6
59 103 20
99 52 12
38 49 19
70 5 17
92 2 16
60 82 3
95 58 6
35 115 12
96 61 9
37 51 16
34 7 18
29 93 19
47 80 10
30 87 2
88 112 3
103 47 9
20 24 16
1 60 16
94 71 6
72 2 5
25 65 19
72 95 15
61 19 8
99 36 9
54 82 16
33 55 1
104 56 17
30 5 15
3 1 1
2 84 20
79 58 5
26 112 14
20 74 17
37 57 12
16 111 16
23 45 5
58 50 5
51 79 1
30 99 17
7 106 15
106 77 8
10 36 16
104 73 13
77 99 15
12 80 15
58 63 3
74 64 2
64 46 2
104 115 2
110 89 14
56 113 17
27 72 14
20 30 4
53 111 9
34 53 11
11 37 13
6 67 19
113 6 14
62 10 11
2 24 7
29 113 12
65 27 16
91 105 20
13 69 17
113 47 13
20 102 11
69 66 7
47 15 17
44 36 8
88 93 6
