123 2616
70 36 13
62 119 3
20 60 6
83 50 13
44 70 5
1 14 11
58 104 11
63 94 10
3 83 18
25 74 15
61 115 10
99 11 3
71 2 3
120 56 18
109 57 9
123 66 15
103 19 20
96 75 9
120 25 3
113 104 17
35 51 17
82 90 10
106 22 11
97 109 7
42 70 3
8 46 10
33 121 10
56 71 20
26 21 4
116 70 17
62 105 19
113 78 6
91 86 17
40 88 15
109 34 8
32 40 3
72 34 4
19 106 17
116 72 13
103 44 2
4 106 7
81 73 18
86 28 15
93 68 15
47 115 15
6 34 7
82 89 5
64 90 20
39 2 17
97 25 15
93 28 3
79 29 17
75 34 18
111 4 6
9 50 9
104 55 19
24 13 19
7 70 9
52 3 10
119 58 4
66 59 13
94 89 10
80 51 15
8 20 15
111 117 13
55 49 4
60 88 3
50 42 3
52 12 2
29 75 4
87 13 16
95 25 5
1 25 7
109 65 9
102 46 19
96 35 14
22 120 9
73 8 10
22 2 13
28 14 1
123 39 17
123 106 4
116 14 11
57 119 12
110 8 19
21 65 11
17 40 12
68 94 1
69 85 13
109 84 14
108 66 9
60 77 1
19 98 4
30 68 11
56 85 14
74 72 6
33 17 3
10 5 16
63 32 9
24 52 16
3 48 8
13 99 9
97 24 16
45 86 3
104 108 14
86 38 5
107 20 6
81 109 4
68 54 5
85 66 7
77 56 5
39 30 20
66 103 15
23 56 6
42 84 17
6 93 20
86 78 4
22 35 13
74 68 5
70 44 9
108 73 9
94 52 3
116 28 20
35 111 8
39 71 2
8 113 1
5 100 16
56 41 2
48 35 11
122 104 7
37 9 4
64 116 15
91 64 11
122 60 18
69 60 2
101 109 20
36 81 16
83 115 18
1 16 5
81 24 20
101 45 5
13 58 4
77 26 19
56 31 4
35 7 6
20 110 13
3 22 20
18 24 3
10 68 19
64 25 14
87 2 13
73 67 10
98 39 8
20 54 4
123 85 20
5 28 4
72 55 10
58 60 6
27 117 16
94 47 10
52 32 10
14 95 16
36 54 13
78 15 4
56 37 10
83 68 1
57 39 15
39 96 10
36 43 4
104 13 20
24 107 2
34 120 4
15 77 5
30 81 6
66 8 8
54 50 9
92 106 4
92 117 6
88 17 4
35 50 15
120 24 4
11 20 8
83 20 13
69 71 20
122 120 9
90 22 4
74 84 11
100 52 5
30 123 1
9 65 4
20 85 12
102 24 16
89 45 2
117 12 3
35 99 4
6 68 14
64 97 8
76 16 16
85 80 12
104 41 15
2 108 2
49 78 9
13 8 8
67 82 10
72 36 2
53 41 11
91 24 7
6 19 13
23 103 16
33 3 11
40 5 9
4 96 18
30 63 17
111 26 17
15 26 4
105 49 10
30 67 15
123 5 15
40 45 3
65 48 11
87 22 9
116 84 5
23 30 13
88 80 16
113 56 3
81 17 7
75 33 1
61 86 7
2 10 10
8 75 18
123 78 14
65 27 18
29 106 13
61 81 15
61 18 13
4 119 18
80 17 13
44 77 17
66 121 2
119 5 17
70 47 8
23 113 8
48 58 13
49 119 6
66 78 12
61 112 4
77 64 12
50 70 9
66 35 1
27 47 11
85 94 9
95 98 5
50 120 5
1 54 17
50 123 6
14 117 2
48 113 6
15 17 9
14 21 12
70 21 6
42 38 11
11 77 15
11 94 8
74 14 17
114 63 20
99 76 11
27 44 2
58 101 14
56 114 14
24 103 13
53 21 16
7 66 19
20 64 13
4 43 17
90 112 11
86 90 17
17 22 1
92 45 16
86 8 18
105 71 11
57 25 6
80 117 6
69 47 4
35 119 19
99 16 16
