182 12543
10 38 10
148 86 5
150 44 6
179 50 6
77 81 5
179 164 2
5 27 6
91 75 8
100 67 9
108 113 7
165 122 12
146 141 14
57 109 15
70 31 17
23 116 7
53 30 6
15 158 5
169 96 13
94 26 20
131 20 3
148 160 16
22 86 2
52 63 2
82 169 10
69 36 9
73 142 4
143 29 1
11 69 16
82 34 5
81 164 4
153 130 8
21 23 11
90 74 11
96 105 14
41 64 9
1 146 9
65 32 16
146 66 1
98 101 4
123 102 3
15 125 14
104 16 4
77 43 11
28 11 13
70 51 17
48 105 6
104 106 7
41 124 12
141 174 20
61 178 18
3 95 20
72 95 18
169 55 9
179 174 18
101 46 4
23 63 10
63 166 3
67 24 5
41 37 2
136 97 13
64 153 18
149 42 6
128 82 16
6 132 19
136 50 10
141 44 19
124 62 3
167 2 19
121 152 12
2 176 9
22 35 6
149 171 1
154 120 12
107 170 13
109 113 11
24 173 15
86 118 4
33 102 5
76 67 3
69 115 6
157 150 6
145 118 20
83 119 8
124 70 15
108 106 8
99 84 3
34 135 4
119 155 4
3 121 14
177 138 2
11 73 13
147 64 1
88 133 7
14 110 14
87 17 14
92 23 5
28 177 8
30 170 14
18 150 18
155 137 14
99 158 9
162 8 8
166 160 15
148 145 14
31 49 20
48 140 15
178 39 13
132 68 2
105 85 19
126 111 6
29 28 17
25 61 20
163 99 9
131 64 11
83 94 14
178 13 19
40 63 2
25 12 17
50 170 16
43 167 10
44 13 5
74 38 16
165 72 20
51 20 1
81 102 6
32 152 12
49 9 4
50 87 1
118 9 4
15 51 14
151 148 1
131 93 16
44 75 7
55 125 8
129 23 18
114 109 3
166 157 1
126 40 17
134 23 6
2 173 16
21 25 18
113 96 20
150 129 7
151 23 4
136 3 18
119 31 11
88 108 16
127 121 13
21 20 20
65 69 20
89 120 8
56 33 2
111 55 16
30 93 17
21 123 7
108 49 2
106 41 14
180 114 13
173 101 3
78 168 19
4 53 2
80 142 9
163 106 5
177 162 1
106 85 5
113 83 16
179 145 1
142 39 17
114 171 16
169 23 11
120 164 11
101 142 15
155 60 17
135 134 12
37 66 8
119 111 20
135 27 15
46 169 12
88 25 4
63 11 6
42 3 20
8 103 3
80 151 13
31 79 8
96 172 10
78 80 17
158 182 20
144 34 13
168 165 8
51 9 1
53 16 4
27 164 14
155 115 13
54 145 15
43 112 4
150 7 5
136 36 1
113 179 20
50 37 14
49 87 14
89 11 13
8 37 6
112 54 16
128 38 8
57 139 2
117 10 11
152 116 12
21 73 17
57 12 17
101 25 14
162 115 20
53 177 5
160 165 7
15 66 13
154 117 14
35 176 9
150 165 17
94 75 11
105 87 9
172 5 1
20 38 3
101 91 8
165 68 8
121 83 15
60 54 16
115 142 7
11 109 9
110 20 19
136 178 5
123 40 11
5 59 12
2 31 10
175 13 10
74 6 10
38 65 5
119 51 14
11 115 12
121 96 5
46 29 8
139 175 12
15 177 11
45 140 9
112 117 14
117 48 6
53 86 12
157 83 17
89 60 1
57 110 4
106 28 18
149 166 15
14 53 3
117 97 20
29 80 19
15 14 6
38 66 2
51 40 10
129 1 10
146 57 5
157 34 20
68 182 10
154 67 18
160 1 8
70 30 14
22 98 13
21 135 9
106 57 2
146 4 20
117 149 14
15 123 16
14 32 14
135 47 13
7 158 4
27 5 18
48 11 18
25 68 19
170 71 19
104 91 4
119 85 15
59 146 8
144 51 14
8 170 1
37 175 8
76 20 11
9 121 3
84 145 8
84 5 16
138 108 14
174 98 16
72 105 5
176 47 14
163 123 7
28 160 12
47 20 18
39 127 9
134 5 14
90 167 19
75 122 10
146 98 14
11 144 20
46 138 6
73 170 9
173 61 6
29 5 14
83 123 7
88 120 20
126 86 12
79 160 17
60 177 3
138 60 6
83 105 8
168 177 15
158 167 9
61 13 6
14 149 20
100 54 19
148 51 16
147 130 12
86 61 10
176 16 19
99 98 5
160 137 17
80 166 15
61 98 5
46 165 18
53 69 20
120 51 7
131 70 5
89 169 18
152 18 5
80 152 16
175 30 14
25 129 14
48 23 17
149 180 12
141 102 19
163 84 19
105 82 17
91 104 20
162 80 4
131 39 2
160 150 4
160 62 4
130 109 6
168 130 13
94 88 6
101 98 8
55 34 18
158 122 20
109 107 2
148 169 11
125 48 6
73 28 11
112 157 3
77 116 20
70 56 9
167 99 9
52 12 16
160 172 17
178 127 20
36 9 15
137 99 5
165 161 10
63 73 9
132 182 9
171 98 9
115 74 14
79 169 20
129 113 11
164 175 5
119 145 9
155 178 11
165 135 5
109 141 8
108 62 4
24 112 20
151 32 15
73 7 20
3 159 20
82 12 6
54 7 8
36 13 12
145 154 20
70 87 15
147 16 15
116 47 9
119 29 16
28 155 13
131 32 20
15 102 13
75 167 9
88 35 17
100 17 8
119 86 14
106 5 3
42 87 10
92 96 11
64 15 2
150 68 12
123 47 6
107 61 19
13 37 17
30 8 15
134 126 17
103 49 19
25 144 15
100 53 4
75 117 18
180 84 4
171 24 2
182 2 8
153 69 10
53 98 17
152 49 5
26 24 15
140 48 15
104 20 3
35 148 9
35 145 10
102 5 17
33 4 1
24 156 3
105 27 16
11 50 1
97 129 10
50 86 5
146 61 16
112 95 5
13 129 13
104 102 11
91 134 17
79 157 8
7 133 14
32 144 9
160 58 13
129 107 20
70 161 16
37 88 18
37 30 9
139 159 9
144 109 1
87 69 8
173 84 8
101 97 2
110 168 16
52 18 11
142 159 8
50 7 8
60 165 9
22 91 9
60 134 1
50 36 9
71 103 1
39 94 12
78 27 11
96 13 6
72 172 12
132 8 7
114 82 2
76 54 11
178 113 7
112 34 12
40 105 4
68 15 17
78 93 18
138 6 8
84 131 6
79 81 3
133 66 8
81 142 13
39 137 6
3 66 13
2 160 17
103 45 14
116 122 18
81 132 11
15 25 11
95 107 5
33 88 5
174 123 16
182 142 12
119 12 20
96 95 10
141 138 9
134 145 5
83 157 9
169 43 9
151 10 12
138 42 5
22 87 11
181 86 14
161 76 2
14 44 6
97 56 3
40 7 1
8 144 17
88 130 1
11 153 2
94 108 11
82 1 7
65 54 2
134 32 2
87 45 1
174 8 20
52 26 16
13 72 11
143 161 15
113 76 2
92 87 2
92 129 16
145 129 11
30 146 2
163 159 9
43 82 8
68 67 19
12 140 13
172 94 1
119 14 10
23 69 3
24 6 12
152 130 1
99 159 5
164 12 9
92 54 4
17 175 15
9 4 8
15 175 15
133 166 4
160 6 14
151 29 11
158 52 11
30 150 17
48 3 8
96 94 7
98 165 10
21 117 4
68 161 18
105 91 2
110 142 12
11 71 13
62 129 6
84 35 4
86 135 1
52 159 2
34 48 17
78 123 19
137 8 16
147 112 8
6 93 13
69 157 13
53 91 11
120 174 18
181 131 4
82 54 16
79 87 18
114 37 2
82 173 5
83 9 4
46 68 16
163 143 2
71 82 14
116 109 20
118 142 7
172 151 16
76 80 13
112 131 16
157 61 19
37 156 8
105 162 14
112 14 1
172 138 10
169 71 16
97 39 17
119 66 19
71 78 8
136 134 7
173 107 7
149 140 20
78 25 20
67 162 9
107 50 16
15 110 4
53 158 1
172 154 3
121 134 15
35 87 2
180 131 11
162 97 4
77 175 9
69 113 2
89 38 8
65 106 15
62 158 10
178 19 16
182 139 9
77 173 7
158 42 8
164 21 4
128 98 18
170 166 9
9 126 4
80 8 7
132 70 12
32 119 16
85 119 20
89 67 4
51 96 4
144 78 8
24 77 17
77 64 2
115 126 4
173 60 15
114 87 14
51 132 8
41 5 2
161 51 11
74 10 18
23 43 1
99 46 10
34 31 10
160 14 14
55 5 3
135 172 16
11 40 3
24 134 10
126 112 12
150 58 9
135 80 13
70 179 6
27 84 13
24 115 14
29 169 12
148 122 4
171 4 9
15 81 19
100 24 2
53 45 3
123 52 17
54 121 1
29 19 4
35 42 9
109 125 3
58 90 2
179 78 11
160 142 20
1 109 10
100 80 1
151 2 4
89 156 4
107 83 9
20 71 7
144 154 16
51 175 13
182 126 18
146 103 13
81 157 9
122 74 20
104 42 19
139 130 10
75 108 5
45 128 19
177 89 16
56 12 7
168 11 8
127 28 18
176 126 12
68 157 1
163 62 14
111 121 10
90 135 14
35 38 16
178 147 5
7 121 19
71 38 9
153 57 12
132 105 7
181 54 14
114 141 10
53 120 2
59 15 20
150 140 13
115 138 13
107 176 2
145 31 8
73 58 19
49 136 14
92 6 9
116 120 17
80 88 10
94 144 6
105 140 10
114 69 8
162 14 12
10 165 19
121 137 17
34 68 10
176 60 17
73 20 7
38 163 4
142 174 13
74 60 12
112 116 1
118 94 7
21 46 5
109 167 7
102 45 15
47 118 1
84 152 4
98 143 8
43 75 12
149 73 7
132 135 3
43 79 5
89 155 13
73 119 7
63 160 12
18 129 8
115 144 15
157 36 18
123 108 4
22 33 15
28 75 8
106 64 20
133 106 8
69 122 15
136 56 14
130 74 11
77 6 2
59 35 3
11 29 8
116 105 15
171 132 11
140 56 16
69 60 2
11 168 20
121 8 5
12 30 9
71 67 19
159 139 7
6 8 11
110 92 17
113 123 14
40 34 10
99 105 5
99 116 15
14 6 7
97 90 17
38 119 1
43 126 11
24 36 19
136 30 4
48 63 5
146 168 9
116 155 3
167 80 4
44 16 18
56 109 7
174 109 11
172 67 8
170 116 16
155 130 10
181 43 10
78 22 14
147 152 8
95 25 16
79 17 4
94 135 2
9 111 16
50 98 4
77 46 13
75 142 14
153 35 7
91 83 19
10 162 17
38 11 8
131 17 1
121 135 9
49 154 4
147 167 4
10 161 3
151 121 13
3 15 1
61 159 16
11 5 6
21 34 20
146 43 2
13 69 5
31 53 9
94 86 3
116 24 7
172 92 7
50 69 14
138 109 4
14 4 12
47 29 9
10 175 11
19 59 15
16 143 4
2 54 13
180 169 16
136 158 11
60 26 1
16 35 3
35 103 10
75 21 17
23 31 15
111 180 12
71 35 13
178 157 16
164 174 5
11 100 1
90 149 2
125 123 6
99 101 2
119 161 18
21 31 13
124 13 14
59 137 18
104 132 6
145 167 1
140 49 18
66 139 16
7 135 9
36 51 11
140 169 9
83 62 13
147 3 1
26 115 3
175 36 16
62 181 12
176 138 4
26 75 20
77 135 18
69 170 14
33 181 11
68 55 4
70 19 12
56 65 16
106 144 9
99 153 13
178 45 4
73 179 14
13 38 7
100 37 17
128 44 14
55 15 7
73 12 1
10 56 4
177 161 17
68 77 9
148 127 1
137 17 11
42 83 2
149 182 4
79 128 7
77 54 6
15 126 7
63 7 4
20 2 18
120 123 3
62 88 17
48 42 19
84 138 3
30 104 19
11 182 6
90 130 9
79 111 13
99 166 2
90 106 4
152 11 12
71 106 2
27 115 17
56 36 15
120 90 12
27 37 20
155 53 11
41 32 6
24 123 19
129 173 12
11 124 5
171 176 7
103 100 4
139 78 7
46 109 16
136 118 6
7 176 5
138 35 8
59 65 15
69 6 19
57 53 17
160 152 12
170 101 10
87 81 5
40 16 3
46 64 19
55 98 7
111 27 19
48 85 11
144 26 14
32 136 11
48 113 8
45 154 9
34 58 7
87 23 3
150 179 14
119 105 16
145 51 9
102 169 8
145 134 5
64 119 4
108 90 4
55 110 15
13 4 17
18 152 17
81 40 7
68 26 13
91 26 12
81 19 9
170 3 12
135 111 17
82 72 8
136 143 1
112 84 2
64 178 9
3 21 1
52 62 9
77 39 1
39 115 12
118 110 10
17 181 9
152 141 9
135 43 2
17 92 10
19 166 3
125 45 11
19 84 4
40 79 4
63 117 10
14 106 17
141 177 1
88 155 13
2 51 3
93 68 11
76 36 11
174 99 4
129 100 1
25 81 4
14 102 5
119 179 8
113 125 10
131 30 13
101 31 5
13 177 18
125 124 14
52 116 20
179 62 1
35 141 5
136 154 18
100 68 1
43 71 17
72 101 17
157 53 11
151 73 3
93 54 18
80 79 8
141 129 19
99 131 4
124 180 14
86 98 3
96 54 7
57 67 10
26 11 12
172 64 2
69 14 9
81 14 19
180 144 15
175 141 8
78 110 3
55 121 16
162 22 19
81 78 1
114 157 19
150 146 6
57 86 1
121 167 20
14 36 3
52 28 12
175 106 13
13 32 2
74 12 9
21 146 4
87 78 1
164 45 18
47 101 2
72 93 2
53 88 11
134 153 18
34 89 14
162 154 2
182 117 18
86 12 18
121 110 7
168 28 8
111 175 1
145 98 17
104 127 5
74 20 7
37 107 19
38 86 10
174 139 5
137 97 4
30 35 18
107 162 6
99 106 9
69 29 8
13 85 16
86 15 16
10 142 9
96 57 16
52 89 20
148 59 13
55 84 5
182 8 4
103 182 7
59 33 10
144 48 5
156 120 1
31 44 16
97 63 18
137 171 5
101 171 2
76 19 3
122 149 17
52 182 7
67 101 11
92 161 16
83 149 9
180 44 1
61 179 17
103 33 18
91 131 1
6 78 19
156 18 12
117 123 11
9 8 19
43 153 5
51 107 15
89 105 1
95 37 3
55 139 2
170 102 10
73 161 11
6 62 19
129 2 11
8 96 17
32 40 19
138 133 9
91 22 13
128 63 16
167 135 6
102 128 18
107 7 16
107 63 18
114 158 15
145 16 13
155 20 14
86 160 16
108 68 9
86 14 10
37 180 6
148 153 13
30 78 10
87 2 6
93 170 19
143 4 18
159 158 17
176 116 4
32 41 14
90 180 19
83 34 8
83 53 13
27 82 12
86 169 7
153 133 14
68 93 12
51 69 11
54 117 20
33 148 8
134 109 15
120 64 20
104 146 9
58 44 10
143 130 20
101 154 16
47 39 4
65 156 19
53 14 17
18 147 13
126 150 6
61 3 7
24 91 12
122 5 8
123 86 11
94 118 11
5 113 10
94 49 11
108 155 4
26 172 5
132 170 20
132 86 16
95 162 11
99 15 11
56 23 6
173 77 14
158 180 5
100 51 16
126 94 20
129 135 11
122 55 17
26 180 9
59 116 5
73 174 4
96 143 3
44 171 8
42 109 3
170 27 3
17 39 4
151 129 12
23 41 5
74 47 15
7 23 1
52 109 14
13 131 4
1 54 3
138 7 11
160 30 7
16 54 3
92 57 11
37 158 5
98 52 17
149 160 11
33 162 6
130 14 19
85 74 1
35 132 13
103 148 7
66 76 17
103 105 13
18 157 9
38 6 11
71 168 8
157 72 7
170 30 11
116 72 3
91 106 8
119 27 7
163 146 4
137 66 13
33 137 1
74 26 9
113 81 19
3 84 11
86 42 16
156 81 13
107 126 15
97 80 20
9 166 15
131 168 13
76 11 1
7 92 11
63 47 1
148 142 16
123 130 17
76 12 8
108 173 15
104 141 14
151 117 20
98 181 12
104 90 2
166 8 3
4 22 18
180 151 7
73 34 6
53 24 1
28 164 6
119 2 15
98 24 3
65 122 9
97 38 9
158 138 6
135 147 19
80 53 5
4 76 17
31 112 2
150 113 16
119 9 10
56 130 11
9 44 19
100 178 12
109 133 9
10 140 3
87 10 20
35 88 18
146 56 19
130 43 6
10 167 9
139 115 19
55 31 19
50 104 9
55 120 20
66 27 2
156 167 7
67 19 13
94 153 14
136 106 17
174 60 14
160 76 18
8 64 9
112 161 13
24 1 13
179 168 12
117 58 4
179 148 3
21 57 8
126 157 18
3 32 13
132 15 5
68 48 12
46 6 18
103 134 18
142 163 1
17 48 7
36 80 11
146 65 10
84 24 9
33 39 13
100 140 16
17 145 13
126 46 19
77 180 6
111 66 13
132 109 16
96 45 17
34 13 20
57 117 10
149 55 8
106 174 20
69 84 11
168 97 13
37 122 5
102 164 14
103 168 10
69 118 12
81 131 20
69 103 15
123 174 6
168 133 18
123 164 20
37 14 8
159 157 16
12 146 20
179 116 12
131 56 19
116 136 18
158 76 18
38 16 13
23 55 19
77 177 8
42 86 2
171 116 20
92 127 3
116 178 16
91 180 1
55 114 16
22 143 15
116 23 12
170 88 12
37 133 11
52 55 7
143 53 10
76 102 5
38 100 18
147 85 13
168 45 8
131 42 3
25 115 15
112 137 3
63 17 20
180 68 8
21 29 18
20 104 6
55 165 6
139 10 7
55 137 13
96 15 16
82 63 5
36 19 1
107 150 13
174 25 3
20 7 2
178 144 9
9 16 2
168 26 19
2 80 15
149 47 13
138 128 18
110 36 4
145 142 2
177 5 6
155 25 12
152 74 3
76 82 8
37 121 9
61 122 8
39 88 16
86 97 16
67 25 1
66 169 8
87 35 2
5 61 4
110 30 9
177 159 12
130 68 18
109 128 6
151 14 4
66 117 8
144 181 15
2 22 16
90 103 14
150 27 11
51 77 3
81 27 15
148 150 15
148 31 2
4 182 17
181 119 19
137 112 17
30 15 20
5 158 3
85 101 19
161 91 17
59 83 1
27 1 10
111 11 7
110 161 7
100 172 14
51 126 19
3 28 8
98 32 1
160 116 17
144 148 8
27 25 12
111 105 3
160 33 15
177 6 6
166 95 13
164 113 3
9 18 5
169 2 10
38 28 8
118 10 4
70 169 7
86 70 19
80 129 16
118 41 8
133 161 9
141 126 11
126 24 1
127 123 19
26 65 20
89 164 3
129 168 20
16 4 3
16 8 20
110 101 14
30 49 13
155 151 3
50 57 17
173 1 7
109 170 9
90 44 4
76 3 3
23 12 1
132 113 15
130 4 14
157 154 8
83 10 12
71 1 20
114 120 19
171 126 15
10 20 17
58 152 3
158 107 3
106 111 16
134 136 15
157 164 19
97 119 20
90 7 2
45 174 7
129 34 15
110 43 16
102 101 19
78 130 10
142 107 2
14 58 7
96 87 3
50 1 11
68 144 17
85 61 16
94 7 4
100 170 12
125 89 10
174 38 4
147 180 8
48 65 12
82 158 14
149 173 2
144 16 20
109 169 15
60 22 15
151 57 17
20 16 8
138 33 9
131 69 3
38 89 20
68 11 4
83 81 3
63 121 10
17 179 2
39 53 10
89 68 15
163 86 1
17 177 3
98 116 8
102 16 4
88 78 14
45 182 2
17 154 19
13 84 15
101 151 1
110 24 1
13 18 16
62 155 1
177 120 18
11 37 10
142 74 14
73 9 10
44 111 6
127 153 10
95 167 12
172 162 14
8 99 3
162 133 10
153 87 6
7 182 15
100 147 7
108 122 12
90 35 2
60 102 9
44 43 2
77 105 7
175 45 2
126 162 2
84 161 2
137 120 4
147 91 12
48 70 1
45 159 7
169 36 2
77 79 1
85 115 16
129 106 1
163 14 16
13 35 10
132 136 17
40 73 10
109 3 14
85 149 12
174 33 18
52 44 5
166 63 15
89 80 13
156 51 4
157 59 13
74 39 5
163 178 16
165 169 8
6 57 20
111 154 4
94 89 10
55 40 3
82 144 6
144 174 18
160 20 12
120 93 9
136 128 20
119 110 4
6 169 5
141 98 8
116 63 18
60 171 11
60 71 11
75 32 10
54 63 14
146 54 14
148 8 13
145 126 14
182 132 7
78 182 5
48 68 15
16 179 15
79 142 16
4 124 5
11 178 5
137 32 9
140 54 8
101 173 3
50 44 20
58 86 7
144 138 10
140 23 18
154 160 3
95 27 2
112 175 5
69 46 13
41 90 15
86 20 1
48 17 13
9 154 14
21 48 3
46 26 17
140 106 18
101 122 17
148 21 11
130 101 17
92 106 3
111 14 14
5 153 1
79 72 3
124 97 12
81 74 1
34 12 1
55 26 18
160 102 15
31 37 8
52 127 10
175 95 13
127 169 13
179 54 2
69 87 2
23 122 2
77 19 20
162 98 10
64 134 17
173 23 4
117 152 8
104 69 10
80 77 6
19 48 8
38 177 1
30 156 5
173 92 10
107 82 14
92 70 7
69 152 4
172 39 14
143 32 5
55 166 17
42 56 2
106 147 7
40 176 16
126 38 13
36 144 10
149 53 11
104 175 9
149 164 5
182 179 12
22 51 13
66 92 13
84 15 3
96 109 19
81 106 20
158 13 12
5 34 12
104 137 17
172 157 20
150 157 16
159 50 20
24 170 2
72 71 16
138 166 16
70 64 14
40 93 2
153 152 7
62 127 11
146 170 2
167 153 1
62 140 2
5 82 9
143 65 5
30 1 18
69 147 11
114 22 6
73 109 4
164 94 1
110 155 2
131 160 2
113 174 2
37 75 18
62 144 13
19 108 18
122 6 10
15 50 18
91 109 15
84 82 11
32 59 12
17 104 13
107 179 3
169 12 15
59 119 4
180 179 5
66 46 3
49 167 1
106 52 3
5 54 5
118 117 19
39 70 1
89 20 1
39 91 1
90 87 6
156 132 20
76 116 12
105 129 9
29 44 3
136 98 8
27 12 8
115 31 1
33 16 9
123 44 7
27 125 10
158 38 19
145 1 16
92 123 4
7 122 17
104 55 3
143 81 10
58 28 8
127 81 4
171 95 12
167 82 3
23 16 15
77 109 18
18 48 2
139 123 15
65 139 15
18 167 15
85 96 14
2 41 14
95 83 20
86 67 7
52 143 5
34 38 17
108 55 17
73 168 13
29 54 16
67 62 4
163 98 19
75 139 5
29 93 6
95 127 9
110 103 7
147 6 2
73 138 2
137 28 17
137 110 11
155 49 18
74 29 11
49 157 18
171 3 16
15 151 12
145 78 5
181 42 14
142 168 19
162 122 16
38 131 3
150 103 9
14 176 9
156 96 13
127 85 17
8 153 12
29 52 6
125 93 17
110 89 2
104 166 4
52 170 7
26 41 20
73 47 12
169 156 4
71 138 4
95 143 15
81 172 2
66 168 2
65 149 12
111 57 15
152 148 4
64 69 7
111 18 5
138 94 13
147 49 15
108 127 3
151 74 9
136 113 11
102 112 14
165 36 17
181 70 6
163 88 2
90 82 19
74 7 19
10 157 12
12 110 14
78 84 11
4 127 8
40 162 4
41 87 12
164 156 8
123 173 17
175 80 5
19 153 15
117 35 10
160 46 7
5 124 6
15 181 14
36 82 8
167 96 1
108 140 17
154 38 13
45 62 8
33 96 9
65 14 15
123 137 13
26 181 16
61 80 3
55 123 17
22 107 8
161 149 8
70 22 10
132 41 8
120 43 18
126 69 20
95 1 4
67 55 20
24 130 8
141 163 4
102 50 13
107 181 1
145 152 17
106 160 3
148 29 20
165 89 4
49 15 3
126 145 10
85 125 13
58 46 18
165 99 18
181 68 15
116 20 2
148 92 15
48 162 1
180 16 17
131 118 5
131 62 11
104 18 11
71 75 11
52 111 5
141 109 20
7 97 1
77 97 19
110 175 9
125 159 13
60 157 20
33 10 6
157 85 16
26 13 12
39 176 11
99 144 12
77 131 20
45 111 11
37 89 9
67 124 16
95 53 15
146 10 10
48 173 1
115 181 11
162 45 14
177 76 2
125 1 2
53 35 14
14 65 6
137 27 14
164 17 4
45 130 6
35 13 6
134 133 11
47 75 12
4 181 14
51 12 17
164 20 15
111 43 11
182 87 20
45 175 10
22 80 11
160 29 16
164 107 11
110 58 18
109 98 11
174 20 20
12 150 3
91 78 11
59 131 13
157 176 18
138 69 9
52 47 9
121 66 16
179 35 2
94 163 9
167 91 20
9 83 16
121 31 20
95 78 17
105 147 5
156 65 5
127 146 4
10 27 16
99 16 15
79 51 17
41 150 8
120 30 14
80 16 5
30 149 9
176 159 11
112 130 5
129 39 11
156 180 1
43 104 13
147 66 8
115 161 7
16 28 13
166 161 10
101 8 4
11 55 15
131 166 10
14 113 20
142 140 13
96 180 11
161 87 11
139 59 8
166 3 10
104 24 10
168 78 16
117 116 5
130 46 4
89 57 8
85 15 20
132 73 8
152 110 5
155 72 11
130 149 12
115 44 8
103 159 4
50 76 20
10 132 7
27 60 18
42 5 14
15 137 19
46 106 10
80 132 7
130 133 13
68 65 17
85 168 3
30 89 1
155 99 4
142 125 5
31 38 18
90 52 8
168 98 7
46 177 12
48 179 14
145 64 10
29 20 19
17 49 16
135 22 18
75 35 18
19 119 14
22 26 15
33 66 14
149 111 3
86 30 3
155 46 6
157 23 19
23 156 9
98 77 15
132 177 18
122 132 17
148 138 4
31 168 8
13 10 16
42 30 16
88 167 6
47 177 3
20 92 15
97 134 16
91 67 20
94 22 15
103 63 17
88 70 15
97 35 12
180 27 13
164 50 2
176 96 8
29 170 15
33 138 9
168 100 19
115 11 18
27 113 20
22 139 3
56 115 7
136 49 10
58 16 16
153 106 16
74 149 12
113 66 11
7 54 13
25 75 9
11 2 1
177 10 6
143 67 3
156 37 20
15 49 4
142 69 15
57 43 20
31 41 18
138 115 10
30 17 17
85 34 9
3 160 13
30 69 5
98 171 8
94 1 13
91 53 15
178 8 19
162 91 12
156 175 17
16 141 7
73 118 11
102 58 15
18 100 14
128 157 8
182 37 10
97 127 8
51 177 13
174 156 9
3 129 9
47 144 17
115 34 3
51 8 14
22 25 8
113 24 14
170 24 12
13 120 7
144 42 15
46 92 13
46 3 1
61 107 15
149 147 20
156 117 3
52 132 19
75 47 3
152 180 7
89 76 19
3 20 14
89 119 18
178 164 2
2 97 2
177 63 17
61 102 17
10 150 7
57 107 17
17 1 7
19 74 12
108 11 1
157 46 2
166 78 12
110 115 17
49 51 10
8 160 19
118 84 7
6 138 13
25 30 17
4 94 17
32 139 19
115 153 6
67 125 11
108 31 15
158 140 6
7 178 19
90 67 7
46 159 1
129 73 14
40 172 11
50 146 13
74 157 9
174 95 6
182 20 16
56 49 19
174 55 20
98 16 20
156 115 13
110 61 13
175 154 10
119 118 9
93 156 6
59 9 13
78 128 7
180 22 18
52 148 7
1 182 9
63 161 8
56 26 1
115 88 14
64 34 12
74 117 10
103 117 8
117 153 18
116 181 3
35 115 10
180 167 5
53 10 5
39 151 10
103 2 1
39 20 8
156 72 14
144 49 1
168 12 8
166 6 18
153 33 15
137 5 20
18 116 8
168 85 16
42 34 19
157 133 15
169 148 1
154 159 8
10 36 18
162 123 12
114 135 10
17 54 7
104 63 2
5 18 14
167 4 13
165 29 9
60 38 4
123 17 12
41 4 5
47 8 14
53 180 14
161 28 5
41 136 4
179 30 4
54 56 12
82 58 11
174 149 8
180 120 17
44 127 2
151 124 8
129 24 12
169 31 7
63 96 7
146 145 10
78 76 16
69 42 15
2 94 10
121 48 8
66 72 18
61 181 18
138 40 4
168 61 2
135 131 13
97 73 1
16 150 6
80 36 11
67 118 6
168 105 9
57 6 19
109 89 7
21 104 6
81 107 5
71 101 15
141 68 12
38 157 2
9 66 2
126 95 8
102 7 4
107 33 7
67 15 11
42 37 3
148 11 13
38 135 20
94 147 5
27 2 2
115 65 13
12 8 13
23 164 9
145 88 7
74 133 4
164 153 14
46 19 17
52 94 7
172 49 20
44 61 18
10 137 15
36 153 8
94 35 12
50 74 19
137 119 12
175 115 11
47 178 16
104 25 2
113 75 7
83 30 11
118 66 13
156 169 9
37 177 15
118 73 7
164 6 9
29 1 5
172 98 12
123 20 16
136 4 6
99 125 5
36 49 13
76 47 19
70 164 8
143 12 11
148 101 5
20 9 11
117 162 1
172 110 7
142 52 11
178 101 3
71 147 13
141 182 12
155 12 15
174 166 19
11 46 9
181 25 1
7 181 17
71 170 14
39 1 12
82 178 18
98 121 8
62 150 15
127 156 20
106 27 3
158 51 16
164 49 4
53 90 17
91 90 8
78 51 2
82 166 3
4 110 7
153 91 1
130 117 15
105 39 10
48 120 3
9 11 5
148 182 20
97 104 1
178 87 3
53 68 1
23 158 13
152 146 8
75 2 9
161 142 14
43 7 15
101 85 13
154 40 1
75 58 17
33 53 1
100 159 6
87 171 19
69 21 10
112 76 18
127 177 16
33 20 2
163 95 19
33 127 11
84 45 4
29 173 1
125 83 5
114 175 9
6 99 7
69 28 18
18 26 16
51 58 6
124 93 20
127 125 12
181 80 18
84 162 7
170 105 17
32 90 17
145 149 19
169 35 5
86 52 4
180 103 6
165 98 6
116 42 16
11 95 14
59 178 11
115 89 13
76 127 15
71 131 12
157 55 15
26 157 12
62 126 17
49 168 5
113 80 18
171 129 20
85 38 13
45 161 2
172 63 10
71 6 13
60 34 7
56 113 13
98 46 12
168 94 9
78 135 11
79 145 13
116 87 4
94 158 3
29 16 17
88 132 2
175 174 13
105 8 16
22 21 8
115 20 11
10 151 16
163 2 2
128 31 4
28 46 12
115 49 13
161 40 17
83 47 13
154 90 19
109 53 5
28 96 11
182 59 3
45 96 13
94 62 10
5 13 20
106 99 8
45 124 7
44 165 16
91 10 15
53 71 2
127 132 5
57 166 15
25 58 4
86 57 1
152 65 10
120 46 2
36 28 9
180 92 3
104 162 16
48 111 12
159 148 7
1 78 2
86 134 14
110 70 3
49 117 6
112 109 1
141 16 5
7 13 4
115 170 1
51 36 12
68 12 9
138 66 6
70 99 16
139 154 3
74 15 16
54 158 10
69 18 4
135 23 12
122 61 16
50 94 13
59 159 18
48 182 1
19 131 14
172 129 11
156 33 9
42 104 4
176 180 16
115 59 3
144 86 6
55 154 3
86 104 6
85 122 10
33 97 9
34 17 1
31 95 5
78 92 12
11 22 7
26 108 4
54 178 15
176 163 16
144 10 9
73 22 2
62 53 8
99 130 8
94 12 1
158 37 4
84 43 9
111 79 4
106 72 15
141 97 3
22 27 1
28 20 19
80 72 9
82 33 10
147 15 10
2 159 13
98 71 1
176 90 5
65 103 13
