155 4199
41 27 11
112 149 20
152 110 18
42 133 20
28 6 18
109 14 17
110 50 11
85 154 20
91 137 8
37 50 12
119 90 18
111 13 9
58 9 13
50 18 2
94 12 19
58 120 13
39 75 7
74 126 10
106 103 9
122 155 19
23 44 19
36 82 11
11 41 12
150 100 1
6 8 10
24 134 6
97 104 15
104 131 8
52 6 11
18 154 9
61 69 19
110 75 16
117 63 1
61 145 3
36 130 10
120 153 3
143 61 13
134 10 10
76 28 15
74 45 10
127 105 4
27 26 20
92 143 7
119 48 7
119 83 16
55 15 8
3 2 10
142 135 14
69 23 18
33 96 12
118 67 4
116 60 4
155 151 1
68 82 16
4 45 3
69 99 19
98 68 5
33 22 12
98 90 14
36 122 6
139 51 4
37 133 18
116 99 15
148 12 16
73 15 7
111 36 8
145 26 2
11 84 2
100 42 7
34 29 7
51 82 19
29 6 6
94 80 13
105 48 8
87 59 5
104 14 20
63 4 12
55 136 15
111 81 3
14 81 16
55 131 4
100 4 9
105 98 1
70 14 20
107 67 13
3 15 4
122 78 12
79 132 4
118 54 4
11 34 9
53 55 17
144 155 7
84 71 19
104 107 20
138 25 6
43 27 6
116 149 10
4 39 8
141 98 5
141 93 3
40 64 16
69 77 16
140 150 15
89 20 13
131 46 10
91 6 19
94 11 6
88 134 6
30 78 8
122 42 7
31 149 10
3 30 18
69 43 12
45 89 1
102 61 19
8 72 4
95 17 1
124 94 8
57 103 6
54 96 15
56 125 12
69 105 14
78 19 6
14 30 6
66 98 4
134 105 2
33 89 16
93 101 13
40 93 1
112 39 4
147 144 9
36 129 7
49 125 4
114 67 7
59 139 8
142 149 2
75 95 5
142 97 1
79 119 8
28 75 7
84 33 12
147 68 5
40 83 11
39 8 2
15 66 10
130 52 19
121 93 15
17 46 11
108 92 19
145 119 6
66 47 20
97 6 8
68 45 20
130 83 18
137 65 10
93 6 19
43 126 8
87 110 19
39 62 20
143 51 15
100 84 9
89 147 9
45 98 1
104 4 16
42 9 6
51 101 14
32 21 18
83 130 6
64 74 11
92 130 12
135 137 9
136 76 7
100 59 16
35 110 13
73 59 15
71 46 12
153 21 9
62 61 19
120 35 3
57 89 12
38 84 14
80 136 5
88 112 14
9 44 19
67 120 14
80 124 4
100 72 2
127 16 16
129 68 19
62 99 11
145 45 17
92 41 13
16 95 4
35 95 2
61 89 13
127 6 6
66 21 2
39 55 12
130 23 14
106 115 9
19 130 9
59 10 15
40 131 5
68 64 9
6 69 15
71 56 8
99 20 2
73 43 7
24 124 16
9 98 16
139 136 14
149 112 5
124 96 9
32 55 5
68 16 10
123 38 6
45 136 12
53 21 16
69 11 4
134 19 9
124 11 10
80 63 10
143 26 14
9 117 16
85 61 1
96 8 12
148 28 20
29 38 3
129 23 11
95 147 6
72 141 11
134 38 13
127 121 1
88 83 1
23 12 16
73 75 20
15 111 17
19 108 11
42 61 12
33 103 13
140 103 12
22 57 20
109 19 9
36 4 2
79 56 3
115 89 17
35 145 8
43 17 11
42 119 3
27 34 6
15 57 5
91 43 6
93 13 7
107 151 12
129 153 14
63 136 18
69 144 10
85 16 1
16 88 14
16 86 6
72 12 18
81 77 15
94 115 14
82 86 15
144 66 4
135 47 20
131 105 16
146 5 1
128 90 6
45 68 15
92 112 10
30 71 3
118 114 19
15 78 20
47 89 9
106 65 8
55 135 6
26 76 3
82 23 19
150 68 16
106 114 2
143 146 7
102 104 3
146 18 10
79 34 2
58 139 16
13 80 1
88 152 12
77 48 8
111 35 8
69 51 6
59 152 14
130 80 14
147 21 3
17 130 4
29 102 1
108 132 20
72 88 19
86 128 19
120 150 3
137 127 11
32 25 16
24 12 10
137 155 11
112 20 20
58 53 4
1 139 7
55 147 7
27 111 11
144 110 13
115 12 18
132 44 9
62 34 7
106 15 13
133 93 14
34 150 8
43 117 2
60 66 18
137 128 1
91 17 13
103 6 14
113 141 2
146 99 19
5 56 6
98 122 5
59 84 19
21 152 19
37 57 6
79 38 16
77 129 17
34 43 20
89 155 10
50 112 11
50 116 3
27 25 9
38 91 4
34 12 2
90 152 5
95 77 13
35 141 1
44 55 14
43 76 20
104 81 1
98 106 9
135 34 11
38 104 12
43 12 1
137 89 14
138 41 14
80 68 7
134 155 5
50 81 5
147 153 5
101 149 8
122 3 20
17 140 10
107 122 15
36 72 7
139 50 7
128 99 14
79 57 6
134 28 18
141 2 5
101 25 8
103 59 19
54 148 8
150 135 9
107 82 6
47 148 11
125 49 8
70 43 5
22 45 1
122 69 8
37 94 19
90 53 6
77 141 15
23 109 17
118 60 18
50 106 17
56 43 1
98 79 18
20 68 9
75 1 9
10 37 17
150 127 14
44 151 18
119 9 2
146 103 11
63 35 11
105 137 19
151 4 15
63 5 19
63 73 15
67 80 9
38 105 20
19 116 17
56 79 10
22 69 13
5 99 4
75 15 15
55 10 15
54 39 4
95 69 2
144 135 8
155 139 7
24 2 12
133 25 3
127 13 18
36 17 1
101 92 1
97 75 12
106 16 16
61 150 3
60 133 2
51 134 5
28 3 19
121 16 17
124 154 9
69 90 1
61 48 5
102 26 17
13 139 15
113 49 4
83 52 16
65 30 4
63 81 15
120 96 2
134 20 8
4 46 20
134 87 20
136 89 3
10 68 6
89 148 6
7 75 5
13 106 19
108 13 14
84 99 2
18 69 20
31 59 15
84 88 8
18 52 7
71 77 10
44 118 14
23 68 5
131 48 18
141 146 3
4 59 14
1 84 1
84 139 8
101 35 6
153 34 6
41 29 7
129 38 13
71 85 3
130 76 13
88 145 20
88 41 20
139 24 19
84 25 5
48 26 2
89 21 8
59 24 19
96 14 9
148 146 5
35 75 1
144 130 11
145 29 3
97 12 18
125 63 14
24 110 4
108 43 9
142 68 15
150 9 13
74 1 5
93 35 1
11 145 5
73 101 4
20 42 20
112 12 2
40 2 4
116 109 6
89 63 4
20 57 19
119 97 16
20 2 7
151 12 6
116 45 18
125 35 1
103 53 17
104 26 17
25 9 18
67 110 14
153 52 9
17 53 15
12 31 12
44 123 13
13 124 5
115 144 1
31 14 18
55 144 15
108 14 18
62 97 12
113 50 9
132 29 12
7 112 15
87 1 5
63 100 5
51 151 17
32 38 1
20 94 15
34 28 1
130 115 16
147 63 19
142 111 11
99 116 17
66 55 8
45 84 14
106 135 9
78 154 17
16 63 7
11 1 19
125 18 20
154 11 8
109 11 11
36 65 3
58 141 12
8 87 13
17 64 5
146 78 15
84 47 17
135 12 17
17 120 20
120 1 11
132 24 9
1 9 12
131 62 4
147 92 1
6 119 8
50 109 17
61 4 3
89 105 1
60 22 17
27 102 1
51 37 3
93 88 9
84 24 9
57 109 8
73 62 4
134 32 18
67 136 18
39 69 2
60 87 11
128 49 16
9 12 18
69 104 10
37 155 11
87 56 11
9 128 18
2 106 6
79 140 12
96 23 17
22 12 6
153 145 4
66 93 5
102 59 15
155 114 6
85 9 6
67 54 20
63 116 20
61 66 4
24 87 17
2 72 9
146 15 4
112 109 16
148 118 12
44 93 18
73 78 16
142 37 8
120 149 5
131 10 14
54 85 1
66 94 12
109 154 1
31 111 2
138 151 1
28 101 16
22 33 6
108 148 10
50 2 15
104 54 8
80 139 13
18 155 8
149 86 11
24 80 3
59 76 13
47 108 18
155 100 20
49 68 6
119 121 13
43 104 5
28 71 13
10 78 18
70 38 13
92 28 9
26 54 9
106 123 6
82 84 12
45 17 17
91 82 10
79 37 3
116 36 14
144 114 12
119 108 16
12 69 12
63 83 13
79 59 17
10 116 8
45 18 1
123 54 3
51 57 8
6 137 19
14 61 20
88 56 7
73 35 1
120 29 2
151 105 10
7 122 10
97 143 12
114 44 19
119 147 10
129 64 5
130 137 14
12 87 2
131 82 15
120 87 12
70 116 4
3 72 2
145 148 20
78 114 17
21 10 5
126 136 11
142 79 9
111 43 17
43 112 2
103 82 8
22 30 20
20 107 18
41 94 4
3 144 15
94 143 2
74 40 19
119 18 1
7 50 15
85 8 4
11 38 2
16 59 11
20 45 14
137 53 17
42 55 8
153 148 15
80 33 4
115 152 1
105 125 7
72 54 15
117 124 2
142 136 1
32 100 9
84 123 20
105 135 10
97 101 9
7 129 8
78 45 7
2 30 20
85 120 1
72 100 1
70 11 1
120 101 12
69 80 1
132 148 9
72 131 18
98 137 17
41 18 3
37 97 3
1 67 11
101 69 15
111 84 19
23 88 12
103 143 15
95 109 18
37 131 15
141 127 20
12 135 2
6 138 16
118 139 17
80 51 11
144 128 16
33 47 5
143 86 1
96 9 2
147 132 4
113 131 20
28 60 18
131 140 18
148 95 16
94 79 16
93 125 20
47 23 12
68 147 7
27 90 3
22 126 16
49 31 6
18 139 16
50 44 9
77 103 1
13 150 5
74 103 7
109 61 5
135 117 7
97 128 18
68 11 13
65 91 9
46 75 19
121 92 7
87 13 9
22 148 8
101 33 8
144 141 15
23 120 2
91 86 6
5 36 6
17 78 4
137 14 10
68 148 18
56 140 18
1 18 17
111 3 11
101 90 4
67 118 20
119 58 17
153 64 5
42 52 13
55 3 16
47 53 8
32 7 11
16 123 1
18 85 16
74 11 14
36 60 13
93 21 8
88 140 9
132 26 12
125 47 5
152 94 7
79 92 18
129 107 17
102 91 6
52 10 11
3 12 7
95 14 9
46 142 8
72 134 19
85 95 5
23 141 10
81 5 6
32 113 2
90 28 5
66 76 2
77 149 3
148 88 4
119 134 12
66 17 20
104 101 4
105 124 6
151 16 17
16 48 4
94 56 19
136 9 12
129 34 12
62 72 20
12 23 20
58 13 3
74 154 11
88 65 19
3 125 4
16 105 3
39 78 16
55 106 4
34 112 3
45 134 2
93 69 17
123 93 9
83 133 9
58 65 5
136 67 9
82 49 8
36 88 8
23 142 8
154 95 7
150 26 3
123 108 5
28 10 2
153 113 5
126 101 18
152 11 2
44 120 8
23 119 13
56 22 19
50 47 1
17 122 18
12 98 11
9 22 15
66 27 20
133 1 14
10 152 17
14 40 6
11 30 11
103 85 7
104 135 6
132 128 4
104 63 17
96 114 7
12 91 3
93 104 10
105 114 19
81 29 8
44 132 4
54 114 17
152 54 20
38 148 6
100 9 17
155 72 12
56 50 2
76 142 12
135 91 18
68 138 3
52 27 6
16 47 19
64 44 12
85 48 7
55 114 5
128 80 3
5 103 2
93 23 18
97 124 1
59 36 20
16 54 11
71 36 15
51 99 3
118 29 7
137 145 13
61 63 7
8 29 6
152 104 17
120 81 17
122 40 7
143 148 14
23 147 12
122 1 9
150 24 4
44 5 3
66 65 17
59 40 13
145 36 6
138 123 3
54 68 1
46 17 1
32 126 18
38 36 8
32 69 15
89 127 14
141 83 16
108 66 18
94 20 9
136 33 7
46 36 16
44 129 13
102 39 17
134 74 11
34 45 4
141 95 11
93 5 9
59 71 19
45 49 1
77 11 12
80 76 7
53 141 8
141 87 3
72 32 6
32 65 12
43 93 4
47 8 19
84 16 19
100 93 20
77 94 14
119 73 18
29 125 14
100 1 11
132 33 14
125 82 17
62 3 20
69 136 9
51 4 15
144 71 1
49 61 6
121 104 12
19 99 6
2 43 3
44 141 10
47 134 7
49 58 18
151 33 18
155 74 13
70 36 14
130 117 14
45 80 18
26 153 2
37 138 12
104 60 15
49 44 15
73 96 2
73 10 11
146 35 17
27 108 14
110 113 10
63 45 8
27 143 16
114 36 17
129 79 11
46 141 13
118 117 15
109 151 4
102 70 17
23 28 6
23 9 10
34 138 1
21 115 17
29 43 16
59 26 20
146 96 10
4 9 11
80 31 5
43 20 1
34 53 3
52 74 5
45 112 17
73 121 5
113 71 3
138 137 18
91 128 16
7 131 9
148 23 12
127 32 18
82 65 11
142 116 1
6 5 7
64 13 16
102 142 13
83 137 9
55 72 17
153 137 4
20 78 8
18 6 19
82 108 17
10 128 7
81 25 19
60 25 5
130 150 18
151 66 14
148 47 10
134 92 17
151 64 7
45 138 4
54 77 10
34 147 7
58 92 19
83 139 7
57 113 1
71 108 8
131 68 16
75 46 9
118 9 12
65 53 11
23 73 2
119 106 15
108 9 7
123 58 7
29 114 14
84 151 8
138 126 5
83 13 3
87 97 8
120 6 12
136 150 19
72 81 9
89 33 4
96 11 20
21 26 15
138 115 17
76 150 14
88 9 20
29 31 10
30 23 8
60 111 15
66 152 11
6 129 10
46 98 11
72 18 12
26 105 15
32 101 17
36 102 18
142 64 9
132 107 8
83 18 6
56 113 7
16 79 3
113 126 14
131 12 11
47 28 8
147 74 5
60 36 4
91 116 5
9 100 20
1 28 12
123 50 17
125 32 15
139 144 7
69 86 18
25 133 15
134 91 20
123 118 2
66 53 12
107 61 1
30 125 8
79 6 12
110 120 10
66 16 13
151 45 19
128 101 12
31 75 10
107 45 14
59 72 15
105 66 19
74 28 5
80 114 16
11 150 1
149 100 14
5 40 13
73 147 8
114 33 20
132 139 11
24 41 18
90 60 4
117 91 5
22 4 4
137 70 17
68 9 19
100 105 20
50 58 7
59 81 7
138 15 18
103 99 13
114 141 16
136 111 11
84 26 19
37 102 19
29 14 19
139 94 14
8 105 19
88 2 2
70 79 11
13 59 5
112 42 6
7 67 4
44 13 2
72 148 1
51 72 11
145 46 3
94 44 7
62 147 16
108 10 10
11 19 1
91 97 18
131 103 1
49 113 1
147 152 8
124 47 20
84 3 17
18 97 12
7 125 1
64 77 20
95 101 2
3 110 14
72 153 17
30 53 14
26 67 2
39 153 13
42 129 17
105 83 8
77 118 4
22 49 10
89 38 7
44 1 3
41 135 19
60 105 6
126 76 10
124 65 13
140 94 19
55 82 20
64 138 14
42 148 9
35 137 4
139 53 1
27 129 19
150 129 2
107 147 10
59 52 9
113 101 8
128 152 10
61 55 9
96 37 12
46 89 12
58 8 19
19 103 20
125 61 9
28 80 9
141 25 8
96 107 20
92 26 13
147 66 10
150 42 20
83 135 7
31 74 7
147 6 15
141 52 4
93 76 11
33 149 3
125 141 15
83 51 4
77 59 3
126 5 1
48 9 16
88 30 6
59 143 18
68 96 9
38 33 6
19 48 7
4 54 9
54 32 12
79 116 14
83 102 1
91 117 15
88 44 3
81 18 5
73 25 15
91 72 13
94 125 13
114 123 4
37 83 17
87 151 9
22 80 3
76 123 17
118 66 1
66 113 15
51 126 3
122 18 14
58 115 19
25 150 3
9 70 13
30 149 7
73 84 3
35 116 16
100 73 10
147 70 11
117 125 19
102 118 12
28 36 3
23 113 7
82 121 14
40 118 12
26 35 17
109 36 12
79 102 5
22 100 8
123 62 11
150 65 13
152 66 12
137 72 11
7 55 17
95 110 12
137 48 15
24 17 3
53 2 4
84 50 18
72 13 20
115 149 11
120 108 17
126 129 14
12 17 15
89 120 3
136 44 8
16 68 19
140 87 13
103 15 19
13 61 6
99 13 15
70 109 20
48 125 6
34 83 3
12 3 9
119 46 8
135 98 15
131 77 15
143 21 20
147 57 13
4 109 12
92 109 14
36 41 19
14 43 7
78 85 15
123 92 12
33 12 4
109 113 1
96 39 5
137 68 19
90 119 13
10 97 20
50 107 9
60 11 16
144 32 14
47 33 6
25 131 1
138 29 4
21 73 10
94 54 19
14 111 7
148 120 1
8 137 4
74 141 11
42 138 11
34 81 4
138 109 7
125 26 8
63 46 7
120 36 15
77 43 11
43 59 16
5 131 1
13 114 12
46 6 7
28 114 13
153 139 20
27 151 18
70 119 15
106 140 11
115 142 3
5 29 9
35 155 4
90 12 9
88 58 14
139 43 9
76 85 17
112 15 11
29 154 14
144 140 8
115 135 8
149 134 4
50 145 4
138 14 10
3 66 3
47 30 1
131 26 20
108 110 14
63 61 13
144 40 1
44 154 16
147 136 10
121 105 2
79 150 2
92 24 15
67 17 14
23 105 18
99 55 13
4 27 16
10 109 15
149 152 3
89 111 10
10 43 19
44 30 19
34 31 2
50 111 14
121 110 12
142 17 10
14 35 19
89 34 9
86 31 15
8 97 1
144 105 15
140 128 14
137 30 10
92 75 13
46 97 14
30 88 19
64 89 8
97 49 15
94 98 19
35 124 3
146 79 2
146 30 12
146 11 11
7 102 15
143 68 20
51 1 19
114 49 13
52 114 11
53 49 6
44 127 19
105 113 6
102 119 14
121 25 5
115 42 5
114 1 6
13 19 9
131 72 7
18 82 20
121 49 17
38 6 14
139 91 7
124 10 5
122 97 16
31 57 8
63 137 3
110 116 1
148 58 9
65 70 6
113 61 15
118 151 15
54 42 14
30 91 17
127 132 12
111 98 3
65 25 15
24 83 4
68 72 9
148 99 3
48 97 5
38 29 20
136 77 6
6 33 3
80 64 4
99 88 6
102 123 18
137 7 18
96 105 1
17 44 10
114 23 12
90 83 4
11 75 19
43 9 8
74 122 4
70 95 12
18 68 9
113 18 1
130 61 10
55 50 1
150 89 5
128 8 16
137 16 15
55 104 18
27 78 8
89 94 7
1 95 10
18 10 6
78 10 2
95 37 1
16 154 14
63 149 7
45 14 4
148 1 20
71 25 8
131 67 6
70 33 3
80 95 3
56 23 7
39 57 3
37 149 12
31 68 6
44 41 13
25 36 10
1 69 7
70 68 9
116 7 3
141 42 8
24 65 2
28 59 13
58 93 18
68 133 10
78 139 10
80 45 7
148 6 16
27 7 14
33 124 16
28 77 9
45 100 4
106 127 19
1 125 18
100 87 8
83 73 17
95 59 17
100 81 13
73 64 3
9 152 10
85 125 17
151 130 12
123 5 12
85 127 8
115 71 6
67 121 5
98 60 18
56 4 11
41 44 16
58 52 17
34 125 1
130 99 5
135 2 10
106 29 4
142 109 14
51 13 4
107 138 6
147 26 1
110 51 4
155 117 6
87 25 19
82 100 9
3 86 7
44 137 9
74 55 3
19 13 4
31 150 7
140 45 11
94 32 7
56 84 7
118 137 9
98 64 13
76 64 4
97 110 10
58 28 6
102 3 10
101 99 7
29 71 6
71 74 3
103 106 20
57 149 15
65 109 19
111 88 17
32 64 6
45 50 8
88 78 10
94 55 20
13 151 7
6 15 19
114 86 16
13 64 15
43 100 1
34 49 4
113 133 7
89 71 12
136 104 1
135 153 5
23 79 15
143 58 6
74 101 2
155 83 20
122 50 1
37 91 15
82 39 3
51 29 6
41 107 20
98 114 19
10 65 17
110 64 11
100 94 8
66 144 8
70 46 2
151 84 17
45 82 12
73 44 4
90 84 3
62 26 6
151 93 5
26 96 6
120 138 12
36 120 5
31 16 1
25 82 7
35 17 8
27 70 6
29 65 8
141 57 5
41 21 9
7 95 20
9 27 17
7 42 17
49 105 13
130 56 13
113 57 6
2 83 5
152 112 6
52 64 3
46 104 5
145 111 12
141 119 3
22 125 11
126 140 12
98 82 19
80 83 6
129 119 14
52 32 10
23 57 6
71 118 1
8 15 6
98 40 4
85 41 8
59 4 1
77 35 3
4 35 5
34 25 16
19 65 19
56 28 19
30 9 16
111 25 19
115 147 14
140 117 15
28 152 17
31 153 1
64 22 8
49 87 18
105 81 17
101 89 12
23 80 2
18 110 20
146 36 1
50 20 13
131 47 16
134 78 13
127 8 17
25 65 13
105 18 13
5 22 6
52 140 15
6 55 10
41 82 11
27 71 6
139 84 1
109 37 17
83 38 1
115 110 2
132 94 3
94 72 2
107 73 9
104 99 10
110 106 17
117 14 12
60 96 14
27 55 20
65 154 19
108 85 14
13 123 16
79 60 19
118 79 4
29 135 3
134 58 15
46 15 16
73 37 16
137 2 6
106 69 1
43 114 10
53 43 20
12 71 11
46 49 19
140 28 15
32 44 2
82 148 15
154 48 17
117 114 13
51 133 10
45 140 19
118 128 10
77 17 20
124 114 1
19 42 20
148 50 18
43 150 7
28 112 3
14 87 15
59 38 5
110 20 7
23 99 6
26 99 16
52 91 2
89 134 6
82 109 2
110 32 4
90 118 10
148 122 15
103 141 1
152 37 16
95 84 11
86 76 19
149 44 3
94 87 7
14 138 11
45 154 5
129 113 5
149 48 5
145 51 12
32 136 9
57 65 18
143 111 2
64 91 6
61 136 14
147 76 12
38 138 15
31 30 11
142 47 2
38 25 15
63 50 18
80 125 10
2 98 20
92 53 20
39 129 8
115 40 1
97 96 6
93 67 5
139 75 19
130 82 13
141 144 4
35 136 9
132 35 6
30 116 4
3 34 15
9 144 13
71 96 17
104 35 12
24 133 6
72 28 12
146 128 18
135 100 14
146 69 7
115 44 12
148 82 2
84 30 17
126 20 9
108 91 6
76 151 19
34 90 16
127 97 11
103 154 19
16 87 13
27 8 12
108 25 8
137 76 15
2 71 7
59 94 15
19 61 7
21 126 5
123 125 3
106 56 7
132 64 11
84 55 18
102 155 17
115 59 20
49 79 5
138 34 5
43 52 16
14 113 10
105 85 5
113 35 13
8 89 2
40 30 13
6 9 15
31 80 10
143 110 4
152 6 19
11 81 19
25 53 13
106 112 3
124 147 18
154 39 7
75 88 11
37 106 10
47 154 20
38 18 13
142 71 10
99 58 8
74 151 2
93 117 20
150 3 17
150 101 16
51 11 7
82 48 4
109 2 19
53 67 9
153 94 7
38 90 20
75 125 3
133 96 3
94 42 19
91 60 16
101 43 12
116 76 13
22 150 14
19 88 12
57 22 12
32 39 11
123 59 10
63 76 19
71 26 19
97 26 7
139 108 9
107 17 13
117 33 4
18 22 15
16 27 17
138 52 6
12 128 16
83 120 7
13 97 5
3 122 16
109 105 8
21 52 11
53 32 20
41 26 10
35 9 2
86 146 14
25 67 13
145 138 13
139 11 9
73 118 9
23 78 1
17 119 6
149 153 11
140 83 2
110 108 20
10 38 12
20 123 9
137 6 3
148 64 12
15 141 13
154 71 10
147 35 13
131 85 14
83 26 7
126 9 1
130 98 15
97 103 8
69 130 15
132 9 12
84 146 5
155 2 16
34 84 18
85 39 17
148 154 8
123 74 14
65 135 15
13 22 15
109 24 11
117 40 15
107 21 1
76 26 6
4 95 1
21 17 20
143 57 5
20 37 12
1 140 8
107 69 19
108 142 14
75 62 16
75 33 8
5 42 4
21 128 14
130 29 19
24 95 9
38 13 12
39 60 10
137 52 15
137 41 17
124 135 3
98 9 1
59 7 10
17 152 16
115 35 19
10 91 1
16 117 10
63 20 18
134 64 1
131 7 6
41 32 18
12 48 19
78 8 10
123 100 9
99 2 10
81 85 11
143 71 1
69 1 1
35 135 20
135 110 8
56 118 14
105 129 16
150 18 15
75 107 2
58 51 13
44 131 5
42 86 15
32 154 11
35 111 9
111 78 4
138 47 4
100 31 10
19 138 11
43 155 16
54 97 20
95 27 14
126 147 16
87 24 7
10 125 3
54 3 2
130 152 7
6 71 17
110 77 11
109 104 19
50 148 3
44 58 15
29 26 7
5 150 1
58 119 15
59 117 19
31 33 7
140 109 18
93 24 8
110 16 11
153 40 17
32 30 20
24 109 19
18 76 17
137 5 12
19 64 9
75 61 8
11 46 8
115 105 16
8 59 11
60 23 2
86 22 2
141 45 12
32 127 1
37 21 11
67 31 20
127 73 8
139 35 12
14 147 12
73 137 13
4 3 6
111 47 9
121 76 11
60 53 9
149 99 2
150 106 15
136 86 8
122 126 14
